Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
haircare,C619765-12903/2,68.69,77.0,711.0,$8057.66,Unknown,4.0,,52.0,7.0,Carrier B,$5.92,Supplier 2,Delhi,6.0,,24.0,$97.35,Fail,1.85,Sea,B route,949.72
cosmetics,C619765-12903/1,31.99,79.0,924.0,$9613.61,Male,37.0,26.0,59.0,6.0,Carrier C,$5.07,Supplier 2,Delhi,10.0,175.0,27.0,$35.97,Pending,2.23,Sea,A,924.93
skincare,C617156-12902/2,50.01,24.0,681.0,$3385.15,Male,,20.0,,4.0,Carrier C,,Supplier 4,Mumbai,7.0,240.0,7.0,$19.58,Pending,4.98,Rail,C,677.0
skincare,C617156-12902/1,47.22,76.0,296.0,$6803.57,Unknown,51.0,,30.0,8.0,Carrier B,$5.32,Supplier 1,Mumbai,24.0,458.0,15.0,,Fail,4.53,Rail,route_B,623.21
skincare,C619765-12900/2,94.56,50.0,332.0,$6864.71,Non-binary,68.0,3.0,25.0,7.0,Carrier C,$2.05,Supplier 4,Bangalore,15.0,548.0,16.0,$92.25,Pass,,Rail,C route,762.43
cosmetics,C619765-12900/1,99.17,57.0,710.0,$3699.24,,79.0,18.0,49.0,2.0,Carrier C,$9.85,Supplier 1,Kolkata,12.0,607.0,27.0,$28.49,Pending,,Sea,a,228.52
cosmetics,C619747-12905/2,1.88,,961.0,,Non-binary,74.0,9.0,74.0,9.0,Carrier C,$9.71,Supplier 5,Chennai,5.0,600.0,,$56.92,Pass,0.34,Road,routeC,508.15
cosmetics,C619747-12905/1,63.18,73.0,173.0,$6849.02,Female,60.0,28.0,78.0,2.0,Carrier B,$4.82,,Mumbai,11.0,804.0,20.0,$19.08,Fail,,Sea,routeB,558.11
skincare,C619747-12903/2,45.08,85.0,10.0,$8964.89,Non-binary,84.0,4.0,33.0,7.0,Carrier C,$9.78,Supplier 1,Mumbai,26.0,746.0,8.0,,Pending,4.48,Air,,
,C619747-12903/1,1.73,57.0,588.0,$8802.68,Female,80.0,13.0,78.0,7.0,Carrier C,$4.34,Supplier 1,Chennai,4.0,226.0,5.0,$90.19,Fail,2.03,Air,route_B,717.39
cosmetics,C617118-12902/2,61.11,43.0,851.0,$5645.05,Female,89.0,24.0,71.0,3.0,Carrier B,$7.82,Supplier 4,Delhi,,104.0,23.0,$78.45,Fail,2.09,,routeC,
cosmetics,C617118-12902/1,33.62,16.0,836.0,$7329.15,Male,87.0,4.0,28.0,6.0,Carrier B,$2.54,Supplier 1,Mumbai,19.0,749.0,26.0,$41.57,Fail,0.11,Road,routeA,142.83
haircare,C619747-12900/2,70.46,84.0,136.0,$2104.37,,24.0,24.0,,3.0,Carrier C,$5.29,Supplier 5,Delhi,,474.0,19.0,$10.47,Fail,3.24,Sea,,537.5
cosmetics,C619747-12900/1,66.18,92.0,519.0,$9640.53,,47.0,6.0,9.0,,Carrier B,$7.53,Supplier 1,Mumbai,29.0,,24.0,$55.86,,,Rail,route_B,547.49
cosmetics,C617116-12905/2,23.98,38.0,649.0,$4859.25,Male,46.0,14.0,76.0,5.0,Carrier A,$2.33,Supplier 2,Delhi,17.0,716.0,7.0,$96.43,Fail,3.74,Rail,route_A,209.78
skincare,C617116-12905/1,14.83,77.0,208.0,$3925.6,Non-binary,11.0,22.0,62.0,6.0,Carrier A,$4.8,Supplier 3,Kolkata,3.0,905.0,13.0,$56.69,Pass,4.75,Road,C route,534.33
,C617116-12903/2,26.26,,792.0,$3518.5,Non-binary,65.0,11.0,65.0,9.0,Carrier B,$9.5,Supplier 4,Chennai,7.0,,19.0,$59.55,Pending,0.47,Sea,c,742.32
cosmetics,C617116-12903/1,13.7,,,$4225.94,,65.0,9.0,56.0,3.0,Carrier A,$6.24,Supplier 4,Kolkata,,944.0,17.0,$75.87,Fail,3.94,Sea,C,770.82
skincare,C617116-12902/2,59.06,60.0,622.0,,Non-binary,71.0,,48.0,2.0,Carrier C,$7.75,Supplier 2,Kolkata,1.0,150.0,,$67.26,Pending,4.17,Road,a,116.77
,C617116-12902/1,62.33,29.0,795.0,$5240.12,Female,16.0,28.0,85.0,4.0,Carrier C,$8.37,Supplier 3,Mumbai,3.0,626.0,9.0,$58.63,Pass,,Air,routeB,338.79
haircare,C617116-12900/2,4.84,28.0,459.0,$4407.59,Non-binary,96.0,21.0,54.0,9.0,Carrier A,$9.63,Supplier 4,Delhi,26.0,314.0,2.0,$19.85,Pass,,Road,c,285.07
skincare,C617116-12900/1,69.17,18.0,971.0,$4574.01,Female,53.0,4.0,96.0,6.0,Carrier C,,Supplier 5,Kolkata,8.0,225.0,7.0,$11.07,Pass,2.07,Air,,663.32
haircare,C810017-0000/00,86.98,59.0,28.0,$5548.22,Female,63.0,15.0,42.0,7.0,Carrier B,$8.23,Supplier 4,Chennai,16.0,644.0,24.0,$96.3,Pending,1.74,Air,routeA,766.62
haircare,C810009-0000/00,97.19,19.0,350.0,$6641.88,Male,16.0,27.0,89.0,2.0,Carrier C,$9.23,Supplier 4,,7.0,912.0,15.0,$67.31,Fail,0.8,Road,C route,387.52
skincare,C810008-0000/00,27.03,45.0,884.0,$2490.03,Unknown,19.0,,89.0,3.0,Carrier C,$6.44,Supplier 4,Chennai,21.0,,24.0,$53.12,Pending,1.48,Sea,C route,475.24
skincare,C810001-0000/00,75.53,47.0,984.0,$6225.9,Non-binary,5.0,5.0,12.0,3.0,,$3.2,Supplier 3,Bangalore,14.0,153.0,1.0,$20.8,Fail,4.4,Rail,B route,982.11
skincare,C810004-0000/00,52.93,87.0,297.0,$9437.78,Male,19.0,7.0,23.0,9.0,Carrier C,$9.09,Supplier 5,Mumbai,21.0,833.0,7.0,$57.12,,1.63,Rail,a,990.11
cosmetics,C810003-0000/00,26.23,85.0,218.0,$9778.42,Non-binary,36.0,26.0,,4.0,Carrier A,$9.29,,Bangalore,28.0,917.0,11.0,$23.89,Fail,1.35,Air,A route,277.9
skincare,H239201-HDX0/06,,33.0,19.0,$9399.58,,76.0,8.0,80.0,8.0,Carrier B,$5.7,Supplier 2,Bangalore,,814.0,,$72.05,Pending,,Rail,route_B,402.89
skincare,H239201-P419/00,30.01,,107.0,$3116.83,Female,77.0,,,1.0,Carrier A,$3.39,Supplier 4,,23.0,822.0,18.0,$99.06,Pass,0.49,Rail,c,691.81
cosmetics,H239201-P416/00,39.84,5.0,143.0,$2238.97,Non-binary,35.0,15.0,78.0,7.0,,$7.73,Supplier 3,Chennai,25.0,402.0,23.0,$80.38,Fail,1.74,,routeB,568.42
haircare,H239201-P418/00,94.53,62.0,652.0,$4584.35,Unknown,29.0,17.0,87.0,2.0,,$4.46,Supplier 1,Delhi,7.0,562.0,27.0,$13.91,Pass,0.11,Rail,,176.73
haircare,H239201-P435/00,29.58,96.0,,$7568.66,,41.0,11.0,25.0,5.0,Carrier A,$1.49,Supplier 3,Chennai,3.0,387.0,22.0,$85.0,Fail,2.53,Rail,routeB,129.07
cosmetics,H239201-P493/00,99.44,84.0,238.0,$3866.15,Male,69.0,29.0,82.0,7.0,Carrier C,$2.11,Supplier 2,Delhi,12.0,,21.0,$35.39,Pending,2.58,Road,a,390.87
cosmetics,H239201-P434/00,91.56,,542.0,$5279.15,Unknown,78.0,26.0,89.0,5.0,Carrier B,$7.3,Supplier 3,Chennai,7.0,533.0,,,Pending,1.96,Air,route_C,
cosmetics,H239201-P492/00,40.59,81.0,649.0,$5297.31,Unknown,43.0,22.0,22.0,6.0,Carrier B,$9.24,Supplier 1,Delhi,23.0,294.0,22.0,$11.25,Fail,4.46,Rail,B route,
skincare,H239200-HDX0/06,19.21,75.0,292.0,$1300.53,Unknown,4.0,17.0,9.0,7.0,Carrier C,$2.42,Supplier 4,Kolkata,1.0,123.0,13.0,$97.68,Pending,,,route_A,
cosmetics,H239200-P419/00,75.04,54.0,671.0,$9309.78,Female,18.0,24.0,73.0,4.0,Carrier C,$5.58,Supplier 4,Bangalore,27.0,585.0,13.0,$14.4,Pending,3.21,Air,C,703.0
skincare,H239200-P416/00,76.24,67.0,891.0,$1887.61,Male,24.0,29.0,,3.0,Carrier B,$7.09,Supplier 2,Chennai,7.0,196.0,8.0,,Pending,2.08,Road,routeB,731.09
haircare,H239200-P418/00,20.75,47.0,536.0,$1685.52,Unknown,55.0,3.0,68.0,8.0,,$8.79,Supplier 3,Kolkata,22.0,318.0,17.0,$28.06,Fail,4.85,Air,C route,
skincare,H239200-P435/00,29.89,41.0,342.0,$6164.23,Unknown,69.0,13.0,47.0,6.0,Carrier B,$1.57,Supplier 1,Bangalore,17.0,604.0,4.0,,Pending,2.18,Sea,route_C,
haircare,H239200-P493/00,82.86,36.0,830.0,$4501.54,Female,8.0,29.0,89.0,5.0,Carrier A,$8.88,Supplier 1,Mumbai,27.0,,3.0,$53.17,Pass,1.35,Air,B,300.93
skincare,H239200-P434/00,69.34,45.0,81.0,,Unknown,14.0,8.0,29.0,5.0,Carrier B,$1.49,Supplier 3,Bangalore,18.0,677.0,21.0,$44.59,Pending,1.6,,B,
haircare,H239200-P492/00,50.08,46.0,497.0,$4986.57,Non-binary,88.0,29.0,16.0,2.0,Carrier B,$5.03,Supplier 2,Mumbai,24.0,283.0,19.0,$72.6,Fail,0.53,Sea,C route,398.54
skincare,C820409-0029/00,18.79,20.0,644.0,$6070.23,Unknown,47.0,1.0,22.0,5.0,Carrier B,$1.24,Supplier 4,Delhi,2.0,369.0,6.0,,Fail,3.39,,B,662.35
cosmetics,C820409-0006/00,96.48,52.0,483.0,$3965.82,Female,89.0,18.0,35.0,3.0,Carrier A,$8.3,Supplier 5,Mumbai,5.0,198.0,29.0,$90.06,Fail,4.44,Sea,routeA,323.39
skincare,C820409-0005/00,76.85,65.0,347.0,$4271.21,Female,9.0,27.0,12.0,9.0,Carrier C,$9.28,Supplier 3,Chennai,1.0,867.0,25.0,$91.5,Pending,2.41,Rail,C,
cosmetics,C820409-0002/00,7.8,,665.0,$7476.71,,65.0,23.0,77.0,7.0,Carrier B,,Supplier 4,Kolkata,12.0,,27.0,$30.64,Fail,2.48,Sea,c,380.82
haircare,C820317-0292/00,,76.0,354.0,$4826.48,Male,62.0,12.0,25.0,8.0,Carrier B,$9.64,Supplier 3,,25.0,508.0,7.0,$83.25,Fail,,Rail,A,985.46
cosmetics,C820315-0292/00,11.7,68.0,939.0,$8457.98,Male,51.0,5.0,8.0,5.0,Carrier C,$8.47,Supplier 4,Chennai,29.0,986.0,17.0,,Pending,3.52,Air,routeA,161.41
haircare,C820311-0292/00,77.49,76.0,472.0,$4844.75,Male,27.0,26.0,18.0,2.0,Carrier C,$2.66,Supplier 3,Delhi,,683.0,17.0,$96.59,Pass,3.87,,routeB,422.74
skincare,C820317-0205/00,74.33,93.0,,$2839.39,Unknown,45.0,,10.0,2.0,Carrier B,$8.95,Supplier 5,Delhi,11.0,,21.0,$37.45,Fail,2.98,Rail,a,210.68
haircare,C820315-0205/00,81.16,,,$9406.39,Male,52.0,25.0,87.0,9.0,Carrier C,$1.54,Supplier 3,Mumbai,26.0,593.0,28.0,$66.74,Pending,4.04,Rail,B,861.11
cosmetics,C820311-0205/00,9.43,16.0,399.0,$9860.22,Male,76.0,28.0,80.0,5.0,Carrier C,$5.17,Supplier 3,Chennai,4.0,469.0,12.0,$41.0,Fail,0.71,Road,route_B,897.31
cosmetics,C820217-0127/00,13.3,96.0,670.0,$8549.17,Non-binary,1.0,10.0,66.0,3.0,Carrier A,$4.22,Supplier 4,Chennai,4.0,735.0,5.0,$77.26,Pass,3.84,Road,b,
haircare,C820215-0127/00,37.88,48.0,459.0,$5968.69,Non-binary,16.0,21.0,74.0,5.0,Carrier B,,Supplier 4,Mumbai,19.0,907.0,21.0,$22.49,Pass,1.02,Sea,C route,311.24
cosmetics,C820211-0127/00,40.54,23.0,511.0,$4032.56,Female,95.0,14.0,48.0,6.0,Carrier C,$1.87,Supplier 2,Chennai,,314.0,19.0,$41.4,Fail,2.98,,a,659.29
skincare,C820217-0124/00,75.5,2.0,522.0,$3726.16,,38.0,29.0,86.0,3.0,Carrier C,$9.54,Supplier 4,Delhi,27.0,765.0,1.0,$85.46,Pending,0.25,Rail,b,549.22
haircare,C820215-0124/00,64.93,70.0,247.0,$5892.68,Female,12.0,,11.0,6.0,Carrier C,$8.24,Supplier 1,Chennai,14.0,895.0,1.0,$29.02,Pass,1.49,,B route,126.3
,C820211-0124/00,71.72,22.0,312.0,$7968.56,Unknown,60.0,17.0,62.0,6.0,Carrier C,$2.37,,Kolkata,17.0,874.0,9.0,$62.67,Fail,4.49,Road,b,802.96
skincare,C820117-0020/00,76.66,94.0,604.0,,Non-binary,58.0,12.0,48.0,8.0,Carrier A,$3.38,Supplier 3,,7.0,890.0,7.0,$85.88,Pending,0.91,Air,B route,293.35
skincare,C820115-0020/00,76.92,63.0,327.0,$4919.91,Female,33.0,1.0,19.0,1.0,Carrier B,$7.26,Supplier 3,Bangalore,13.0,,26.0,$62.53,Pending,1.66,,routeC,289.94
skincare,C820111-0020/00,13.15,28.0,259.0,$6868.4,Female,62.0,2.0,68.0,2.0,Carrier A,$4.35,Supplier 3,Delhi,13.0,974.0,15.0,$13.33,Pass,4.94,Sea,,408.19
cosmetics,C820117-0018/00,,23.0,339.0,$4742.42,Female,95.0,9.0,89.0,9.0,Carrier B,$2.89,Supplier 5,Mumbai,9.0,,20.0,$90.97,,0.45,Air,route_C,311.97
cosmetics,C820115-0018/00,61.2,2.0,879.0,$5166.03,Female,60.0,6.0,85.0,8.0,Carrier C,$8.05,Supplier 3,Chennai,1.0,,11.0,$69.55,,,,B route,724.87
skincare,C820111-0018/00,35.97,34.0,591.0,$3241.37,Male,5.0,23.0,96.0,6.0,Carrier C,,Supplier 5,Delhi,,,1.0,$93.06,Pending,0.66,Road,A,748.55
cosmetics,C569651-1813/03,61.5,81.0,,$8307.3,Male,75.0,1.0,58.0,6.0,Carrier B,$5.59,Supplier 1,Mumbai,18.0,488.0,22.0,$62.8,Pending,3.9,Rail,,314.85
skincare,C569643-1812/03,23.94,89.0,864.0,$7481.7,Non-binary,52.0,24.0,13.0,8.0,Carrier C,$8.42,,Kolkata,28.0,109.0,22.0,$81.66,Fail,0.14,Road,B,579.29
cosmetics,C569640-1812/03,92.32,11.0,563.0,$7091.38,Female,11.0,3.0,75.0,1.0,Carrier C,$5.34,Supplier 3,Delhi,16.0,359.0,29.0,$29.61,Pending,3.6,Rail,routeA,352.45
skincare,C569651-1812/05,,25.0,311.0,,Male,40.0,8.0,,4.0,Carrier A,$1.9,Supplier 1,Bangalore,23.0,814.0,1.0,$54.48,Pending,1.99,,A,297.15
cosmetics,C569643-1812/05,98.3,53.0,769.0,$7673.17,,73.0,13.0,26.0,5.0,Carrier C,$2.47,Supplier 5,,23.0,332.0,29.0,$21.83,Pass,1.82,Air,b,697.66
,C569640-1812/05,88.01,63.0,520.0,$9019.28,Unknown,77.0,12.0,96.0,6.0,Carrier C,$9.96,Supplier 2,Mumbai,29.0,511.0,3.0,$29.27,Pending,0.67,Rail,A route,573.47
skincare,C569651-1812/01,33.21,,135.0,$8978.05,Male,20.0,4.0,18.0,9.0,Carrier C,,,Delhi,14.0,547.0,1.0,$92.6,Pending,3.48,,A,759.44
skincare,C569643-1812/01,4.83,39.0,359.0,$8476.96,Female,90.0,6.0,29.0,,Carrier C,$7.94,Supplier 3,Bangalore,22.0,765.0,12.0,$20.39,,4.6,Road,C,184.39
skincare,C569640-1812/01,96.58,19.0,392.0,$9239.76,,50.0,18.0,,2.0,Carrier A,$5.81,Supplier 5,Bangalore,12.0,830.0,3.0,$59.54,Pending,1.99,Road,route_B,821.01
cosmetics,C573851-2002/01,42.76,2.0,174.0,$2549.25,Male,97.0,7.0,11.0,7.0,Carrier C,$8.68,Supplier 2,,22.0,763.0,17.0,$92.67,Fail,1.0,Road,route_C,969.77
,C573843-2002/01,92.62,,129.0,$9795.08,Male,58.0,29.0,45.0,3.0,Carrier A,$5.52,Supplier 5,Delhi,23.0,596.0,26.0,$74.13,Pending,0.85,Road,C route,928.51
cosmetics,C573840-2002/01,81.66,31.0,66.0,$3000.01,Male,29.0,20.0,33.0,,Carrier A,$3.96,Supplier 3,Bangalore,12.0,,1.0,$23.3,Pass,3.29,Sea,A,394.97
cosmetics,C573851-2001/01,63.45,65.0,606.0,$4630.46,Male,35.0,28.0,31.0,1.0,Carrier A,$4.17,Supplier 2,Bangalore,29.0,906.0,13.0,$58.65,Pending,4.86,Road,routeB,553.34
haircare,C573843-2001/01,34.74,59.0,,$9378.35,Unknown,83.0,22.0,18.0,2.0,Carrier C,$9.25,Supplier 4,Delhi,4.0,762.0,9.0,$95.55,Fail,,Road,routeA,753.32
skincare,C573840-2001/01,77.69,40.0,443.0,$2231.68,Unknown,69.0,21.0,78.0,2.0,Carrier C,$5.02,Supplier 1,Chennai,6.0,981.0,8.0,$58.42,Fail,0.43,Road,,
haircare,C573851-2000/01,52.93,64.0,524.0,$6607.55,Male,5.0,,63.0,8.0,Carrier C,,Supplier 5,Chennai,24.0,956.0,17.0,$39.73,Pass,4.6,Road,routeC,465.69
cosmetics,C573843-2000/01,59.5,11.0,415.0,$8653.62,Female,86.0,22.0,30.0,3.0,Carrier B,$9.3,Supplier 4,Mumbai,25.0,876.0,,$52.61,Pending,1.03,Sea,routeB,989.77
cosmetics,C573840-2000/01,43.56,90.0,996.0,$8093.35,Female,5.0,26.0,12.0,3.0,Carrier A,$4.91,Supplier 1,Kolkata,7.0,828.0,17.0,$83.21,Pending,3.57,Sea,a,314.67
skincare,C573751-2011/16,4.08,13.0,947.0,$6668.92,Unknown,69.0,10.0,76.0,9.0,Carrier A,$7.62,Supplier 4,Chennai,4.0,917.0,24.0,$48.04,Fail,2.6,Rail,c,944.7
haircare,C573743-2011/16,33.85,93.0,965.0,$1025.42,Non-binary,,,44.0,,Carrier C,$3.68,Supplier 2,Bangalore,10.0,161.0,4.0,$70.78,Pending,3.33,Road,routeA,550.85
haircare,C573740-2011/16,26.56,63.0,766.0,$3842.96,Unknown,61.0,24.0,78.0,7.0,Carrier C,$4.11,Supplier 1,Bangalore,9.0,192.0,18.0,$33.53,Fail,0.86,Road,routeA,
cosmetics,C573751-2011/14,20.99,24.0,146.0,$4792.88,Female,52.0,29.0,29.0,8.0,Carrier C,,Supplier 3,Delhi,14.0,706.0,21.0,$32.76,Pass,3.15,Road,a,318.02
haircare,C573743-2011/14,55.21,50.0,343.0,,Male,12.0,17.0,,,Carrier C,$1.18,Supplier 3,Bangalore,26.0,821.0,4.0,$91.13,Pending,0.55,Road,routeA,640.42
cosmetics,C573740-2011/14,18.28,13.0,263.0,$1815.5,Non-binary,91.0,11.0,55.0,2.0,,$2.13,Supplier 3,Chennai,,692.0,19.0,$18.45,Fail,0.21,Rail,route_A,591.13
skincare,C573751-2011/06,22.04,83.0,686.0,$5889.98,Male,96.0,16.0,2.0,9.0,Carrier C,$2.51,Supplier 1,Delhi,20.0,576.0,4.0,$99.12,Fail,,Air,C,185.42
haircare,C573743-2011/06,24.14,30.0,527.0,$3699.83,Male,89.0,29.0,8.0,7.0,Carrier C,$1.89,Supplier 3,Delhi,6.0,,4.0,$62.44,Pass,2.74,Rail,route_C,458.44
skincare,C573740-2011/06,47.78,54.0,215.0,$2201.42,Non-binary,98.0,7.0,18.0,8.0,,$1.69,Supplier 5,Mumbai,2.0,850.0,,$82.22,,1.32,Air,b,650.12
skincare,C573751-2011/02,97.21,37.0,536.0,$9136.44,Female,51.0,17.0,,6.0,Carrier A,$6.38,Supplier 5,Chennai,22.0,416.0,14.0,$66.42,,4.26,Road,route_B,692.5
skincare,C573743-2011/02,51.45,25.0,545.0,$2630.92,Female,45.0,,50.0,5.0,Carrier A,,Supplier 4,Mumbai,4.0,658.0,19.0,$88.9,Fail,0.02,Road,B,147.31
skincare,C573740-2011/02,32.97,35.0,,$8422.54,Non-binary,89.0,15.0,85.0,5.0,Carrier C,$1.39,Supplier 4,Kolkata,21.0,195.0,17.0,$68.88,,,Rail,routeA,716.31
cosmetics,C573651-2268/02,53.94,46.0,862.0,$7729.76,Non-binary,7.0,,13.0,6.0,Carrier C,$8.88,,Mumbai,,812.0,27.0,$34.23,Pending,0.69,Rail,route_C,309.86
haircare,C573643-2268/02,62.87,55.0,631.0,$9017.37,Non-binary,41.0,20.0,65.0,1.0,Carrier B,,Supplier 2,Mumbai,2.0,994.0,19.0,$38.01,Pending,4.02,Rail,B route,504.39
haircare,C573640-2268/02,62.45,82.0,892.0,$5076.83,Non-binary,26.0,16.0,66.0,5.0,Carrier C,$7.51,Supplier 5,Kolkata,28.0,676.0,29.0,$51.2,Pass,3.03,,C route,185.87
skincare,C573651-2266/01,72.35,,610.0,$1701.31,Unknown,53.0,10.0,65.0,7.0,Carrier C,$3.23,Supplier 5,Kolkata,26.0,,10.0,$85.7,Fail,1.85,Air,a,959.27
haircare,C573643-2266/01,46.77,63.0,393.0,,Female,92.0,23.0,64.0,1.0,Carrier C,$9.35,,Chennai,28.0,991.0,4.0,$34.06,Pending,0.94,Rail,C,
skincare,C573640-2266/01,98.66,14.0,938.0,$4378.64,Female,50.0,1.0,40.0,,Carrier B,$3.58,Supplier 5,Delhi,3.0,752.0,14.0,$32.13,,0.09,Road,route_B,939.85
haircare,D504500-0022/00,19.14,15.0,799.0,,Male,68.0,16.0,53.0,2.0,Carrier C,$4.51,Supplier 1,Delhi,10.0,164.0,11.0,$12.55,Fail,3.44,Air,b,263.12
,D504500-163A/00,4.92,77.0,64.0,$9568.79,Male,54.0,9.0,93.0,9.0,Carrier B,$4.38,Supplier 3,Kolkata,20.0,,6.0,$68.03,Pending,,,routeC,184.49
skincare,D504500-0163/00,37.29,4.0,959.0,$1250.73,Non-binary,94.0,1.0,77.0,3.0,Carrier A,$7.92,Supplier 1,Kolkata,21.0,484.0,18.0,$24.22,Pending,3.65,Air,B route,789.38
cosmetics,D504500-0162/00,48.13,3.0,760.0,$9737.67,Female,32.0,12.0,33.0,3.0,Carrier C,$7.27,Supplier 2,Delhi,28.0,213.0,,,Fail,2.91,Road,C,971.91
haircare,D504400-007C/00,,45.0,487.0,$2243.07,Non-binary,51.0,2.0,4.0,5.0,Carrier B,$3.45,Supplier 1,Kolkata,19.0,314.0,8.0,$97.84,Pass,2.59,,B route,
cosmetics,D504400-0072/00,41.75,20.0,897.0,$1065.48,Female,94.0,18.0,92.0,7.0,Carrier C,$9.7,Supplier 2,,4.0,860.0,15.0,$22.54,Fail,,Sea,routeC,470.99
cosmetics,D504400-0071/00,1.61,10.0,993.0,$7092.87,Non-binary,10.0,15.0,23.0,6.0,Carrier C,$9.85,Supplier 1,Mumbai,22.0,642.0,7.0,$86.68,,4.72,Road,C,138.14
haircare,D504400-0027/00,6.85,25.0,545.0,$3575.81,Non-binary,62.0,13.0,47.0,2.0,Carrier A,,,Bangalore,27.0,750.0,17.0,$63.58,Pending,4.28,Road,C route,470.18
cosmetics,D621080-0026/00,30.23,4.0,611.0,$6125.05,Male,,28.0,97.0,3.0,Carrier C,$6.7,Supplier 5,Chennai,27.0,605.0,26.0,$11.77,Fail,1.5,Sea,routeA,327.57
skincare,D621080-0025/00,84.5,84.0,871.0,$8069.0,Unknown,66.0,22.0,59.0,1.0,Carrier A,$1.37,Supplier 5,Chennai,18.0,185.0,28.0,$54.31,Fail,4.83,Rail,B,543.53
skincare,D621080-0024/00,84.35,87.0,761.0,$4787.5,Male,18.0,9.0,3.0,2.0,Carrier A,$8.32,Supplier 4,Chennai,14.0,293.0,19.0,$90.68,Pass,4.04,Rail,C route,109.99
haircare,C820706-0021/00,63.19,4.0,987.0,$5753.93,Unknown,76.0,2.0,43.0,1.0,Carrier C,$2.75,Supplier 4,Bangalore,21.0,984.0,3.0,$97.07,Fail,3.7,Air,b,204.04
skincare,C820720-0021/00,30.5,9.0,393.0,$3597.33,Unknown,38.0,4.0,85.0,8.0,Carrier B,,Supplier 1,Kolkata,22.0,258.0,4.0,$49.3,Pass,4.01,Sea,c,
haircare,C820706-0017/00,48.79,57.0,773.0,,Male,57.0,20.0,26.0,2.0,Carrier C,$3.4,Supplier 1,Mumbai,17.0,538.0,11.0,$71.78,Pass,4.73,Sea,c,951.8
cosmetics,C820720-0017/00,93.05,48.0,628.0,$6163.23,Female,,14.0,,2.0,Carrier C,$3.19,Supplier 4,Kolkata,11.0,451.0,3.0,,Fail,3.74,Air,a,929.35
skincare,C820606-0016/01,8.73,29.0,893.0,$4567.77,Non-binary,51.0,19.0,,8.0,Carrier C,$9.92,Supplier 3,Bangalore,1.0,277.0,24.0,$81.23,Pending,3.34,Air,C,590.29
cosmetics,C820620-0016/01,26.38,58.0,310.0,$2937.87,Non-binary,41.0,1.0,,1.0,Carrier B,$3.64,Supplier 4,Kolkata,8.0,901.0,8.0,$21.97,Fail,4.87,Sea,A route,256.92
skincare,C820606-0015/01,6.51,89.0,617.0,$1312.53,Unknown,7.0,15.0,34.0,5.0,Carrier B,$9.3,Supplier 3,Chennai,28.0,162.0,,$30.0,,3.46,Air,A route,506.59
skincare,C820620-0015/01,16.07,35.0,887.0,$5963.83,Female,83.0,1.0,55.0,1.0,Carrier C,$8.64,,Delhi,9.0,338.0,16.0,$93.51,Pending,1.75,Road,route_A,603.38
haircare,C820606-0014/01,16.73,14.0,651.0,$5023.51,Male,16.0,10.0,3.0,2.0,Carrier C,$6.05,Supplier 4,Delhi,22.0,501.0,8.0,$10.33,Pass,3.02,Sea,route_C,285.53
haircare,C820620-0014/01,34.3,34.0,314.0,$6386.7,Unknown,41.0,11.0,31.0,6.0,Carrier A,,Supplier 2,,16.0,612.0,8.0,$65.14,Fail,4.61,Air,routeA,234.59
,C821019-0200/00,70.65,46.0,31.0,$7100.84,Male,13.0,25.0,13.0,8.0,Carrier C,$4.99,Supplier 5,Delhi,18.0,790.0,9.0,$65.54,Pass,3.86,Air,C route,627.94
haircare,C821019-0199/01,29.94,12.0,238.0,$8275.62,Male,39.0,18.0,1.0,1.0,Carrier B,$2.53,Supplier 1,Bangalore,2.0,578.0,14.0,$44.62,Pass,2.17,Rail,A route,809.38
cosmetics,C821019-0199/00,58.04,64.0,171.0,$3605.06,Unknown,94.0,27.0,44.0,4.0,Carrier B,$7.32,Supplier 5,Bangalore,27.0,,5.0,$91.15,Pending,0.47,Air,A,587.76
,C821019-0198/00,66.72,48.0,929.0,$3096.99,Female,14.0,11.0,75.0,9.0,Carrier A,$5.35,Supplier 4,Chennai,6.0,312.0,7.0,,Pending,3.93,Sea,A route,915.77
,C821019-0197/00,57.83,90.0,925.0,$8384.43,Non-binary,87.0,28.0,,8.0,Carrier B,$3.81,Supplier 3,Chennai,26.0,192.0,5.0,$16.02,Fail,3.85,Road,a,689.89
skincare,D621100-1128/01,3.91,,3.0,,Female,76.0,18.0,92.0,5.0,,$5.25,,Chennai,13.0,784.0,1.0,$92.63,,4.81,Rail,B route,762.14
cosmetics,D615021-1128/01,38.62,66.0,824.0,$8642.37,Male,22.0,10.0,28.0,4.0,Carrier C,$5.47,Supplier 1,Kolkata,26.0,547.0,4.0,$38.45,Pending,0.25,Rail,routeA,896.14
skincare,D504700-1128/01,11.61,7.0,949.0,$3855.48,Non-binary,7.0,8.0,15.0,8.0,Carrier C,$2.34,,Delhi,2.0,274.0,7.0,$21.67,Pending,4.77,Road,B,396.03
skincare,C574558-1128/01,23.59,90.0,251.0,$6681.67,Male,69.0,18.0,58.0,8.0,Carrier B,$6.62,Supplier 3,Mumbai,22.0,928.0,1.0,$54.85,Pass,4.13,Sea,B,
