Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
cosmetics,AN0484,84.87,4.0,,$9355.45,Unknown,92.0,13.0,72.0,1.0,Carrier C,,Supplier 2,Bangalore,5.0,946.0,2.0,$59.19,Fail,3.0,Air,,683.91
haircare,9630,91.51,22.0,349.0,$9967.58,Non-binary,19.0,7.0,20.0,1.0,Carrier A,$7.92,Supplier 5,Mumbai,9.0,415.0,11.0,$28.47,Fail,2.83,Rail,route_B,
cosmetics,1535,81.56,76.0,451.0,$8164.07,Male,90.0,13.0,54.0,8.0,Carrier A,$8.97,Supplier 4,Delhi,12.0,816.0,22.0,$77.96,Pending,3.27,Rail,A,934.11
cosmetics,1514,11.78,45.0,876.0,$7783.61,Unknown,52.0,2.0,86.0,2.0,Carrier C,$2.99,Supplier 1,Chennai,23.0,909.0,3.0,$82.34,Fail,1.54,Rail,routeA,509.82
cosmetics,1513,15.75,67.0,653.0,,Female,26.0,,83.0,1.0,Carrier C,$5.17,Supplier 4,Delhi,8.0,471.0,18.0,$59.77,Fail,0.63,Air,b,339.29
skincare,9650,53.14,86.0,173.0,$4024.06,Female,89.0,9.0,30.0,8.0,Carrier A,$5.23,Supplier 4,Chennai,21.0,859.0,1.0,$53.97,Pending,3.8,,routeA,467.41
skincare,2540-C,25.36,66.0,10.0,$5191.14,Non-binary,26.0,20.0,53.0,4.0,Carrier B,$8.86,Supplier 2,Bangalore,5.0,976.0,24.0,$20.25,Pass,4.25,Sea,route_A,722.87
skincare,2540-B,48.19,88.0,,$7960.43,Non-binary,26.0,25.0,92.0,3.0,Carrier A,$7.87,Supplier 4,Mumbai,,682.0,1.0,$17.56,Pass,1.29,Rail,C route,861.34
,3300-C,40.04,34.0,265.0,$9234.69,Non-binary,46.0,2.0,99.0,4.0,Carrier A,$5.62,Supplier 1,Kolkata,,255.0,12.0,$40.56,Pass,2.04,Air,A route,420.92
skincare,3250-C,55.39,91.0,438.0,$2702.25,Female,92.0,18.0,63.0,5.0,Carrier A,,,Kolkata,23.0,713.0,15.0,$37.98,Pass,2.49,Air,C route,309.36
skincare,AN5005-2A3,74.94,55.0,760.0,$9301.31,Unknown,49.0,16.0,11.0,1.0,Carrier A,$8.63,Supplier 3,Chennai,11.0,112.0,5.0,$95.83,Fail,2.67,Rail,route_C,663.84
haircare,5017,71.83,1.0,247.0,$7260.62,Female,82.0,,31.0,1.0,Carrier A,$1.09,Supplier 5,Chennai,13.0,607.0,27.0,$80.53,Pending,3.3,Road,route_C,929.09
skincare,5022,52.6,72.0,667.0,$6496.94,Male,,12.0,49.0,3.0,Carrier B,$4.63,Supplier 4,Delhi,14.0,564.0,6.0,$69.39,Pending,0.21,Rail,routeC,264.96
skincare,5024,82.42,87.0,546.0,$2798.57,Female,53.0,7.0,94.0,6.0,Carrier C,$9.17,Supplier 5,Kolkata,28.0,882.0,16.0,$56.59,Pass,3.61,Air,routeA,822.72
cosmetics,5026,43.66,38.0,499.0,$1499.73,Male,,7.0,87.0,1.0,Carrier C,$7.66,Supplier 5,Delhi,8.0,903.0,27.0,$25.06,Pending,,Road,a,528.95
cosmetics,5023,89.77,6.0,129.0,$6116.18,Unknown,66.0,17.0,19.0,2.0,Carrier B,$5.89,Supplier 5,Bangalore,25.0,319.0,12.0,$98.06,Fail,2.34,Sea,C route,819.56
cosmetics,LNM61101375000,8.06,86.0,672.0,$6863.64,Non-binary,97.0,13.0,12.0,7.0,Carrier C,$5.77,Supplier 5,Kolkata,18.0,114.0,12.0,$43.75,Pass,,Road,route_A,554.99
cosmetics,5043HT,95.51,25.0,601.0,$2897.03,Non-binary,42.0,,15.0,1.0,Carrier C,,Supplier 1,Bangalore,19.0,849.0,3.0,$19.62,Fail,2.26,Sea,route_C,439.59
cosmetics,5042FY,65.81,82.0,605.0,$6008.11,Female,19.0,6.0,31.0,7.0,Carrier C,$5.68,Supplier 4,Mumbai,12.0,216.0,23.0,$54.44,Fail,0.75,,C,727.07
cosmetics,8700,,17.0,,$8708.44,Non-binary,17.0,29.0,43.0,4.0,Carrier B,$6.9,Supplier 3,Delhi,12.0,430.0,2.0,$88.66,,4.93,Rail,route_C,910.56
skincare,21264201,20.52,61.0,753.0,$8515.59,Unknown,,23.0,,6.0,Carrier B,$4.77,Supplier 5,,18.0,155.0,7.0,$89.86,Fail,4.45,Rail,route_B,
cosmetics,19080600,48.44,12.0,835.0,$9346.2,Non-binary,76.0,27.0,79.0,8.0,Carrier C,$7.43,Supplier 3,Kolkata,10.0,,2.0,$10.99,Fail,3.86,Rail,routeA,514.67
cosmetics,2TFD0040AY,20.26,6.0,980.0,$4292.97,Female,49.0,14.0,29.0,9.0,Carrier C,$8.75,Supplier 1,Delhi,7.0,231.0,21.0,$89.77,Pass,2.06,Rail,A,306.46
haircare,2TFD0050AY,17.47,90.0,404.0,$3862.45,Unknown,56.0,6.0,26.0,6.0,Carrier C,$2.39,Supplier 1,Chennai,28.0,325.0,7.0,$34.43,Fail,0.92,Rail,C,265.07
skincare,2TFD0060AY,62.12,27.0,629.0,$7744.83,Male,63.0,6.0,2.0,9.0,Carrier A,$5.06,Supplier 2,Mumbai,18.0,407.0,11.0,$13.51,Pass,,Air,a,800.1
skincare,2TFD0100AY,52.79,8.0,606.0,$4880.01,Female,3.0,2.0,84.0,4.0,Carrier A,$4.67,Supplier 5,,12.0,,11.0,,Pending,2.66,,c,280.6
skincare,2TFD0180AY,67.34,83.0,675.0,$1787.94,Male,49.0,22.0,15.0,6.0,Carrier A,$7.19,Supplier 2,Bangalore,14.0,321.0,14.0,$87.75,Fail,4.26,Rail,A,813.99
cosmetics,2TTM0060AY,93.03,65.0,611.0,$3545.21,Unknown,55.0,,4.0,8.0,Carrier B,$3.25,Supplier 3,Mumbai,15.0,272.0,3.0,$63.66,Fail,1.71,Road,C route,486.3
cosmetics,2TTD0020AY,53.69,,625.0,$4767.24,Female,26.0,25.0,86.0,9.0,Carrier C,,Supplier 4,Chennai,16.0,439.0,14.0,$61.7,Pending,1.68,Rail,C route,995.54
cosmetics,2TTM0120AY,58.51,93.0,359.0,$3632.65,Female,99.0,15.0,50.0,3.0,Carrier B,,Supplier 2,Kolkata,,,11.0,$83.18,,4.93,Sea,B,
haircare,1VMA0040GE,,99.0,603.0,$3989.85,Unknown,72.0,28.0,38.0,,Carrier B,$4.76,Supplier 1,Kolkata,18.0,605.0,4.0,$80.77,Fail,2.61,Sea,routeC,183.68
cosmetics,1VCT0440GE,72.05,40.0,858.0,$3643.98,Non-binary,52.0,17.0,23.0,6.0,Carrier B,$9.2,Supplier 5,Mumbai,12.0,920.0,17.0,$90.11,Pending,0.7,Sea,B,167.89
haircare,1VBA0160GE,40.59,14.0,718.0,,Female,7.0,,59.0,4.0,Carrier C,$9.94,Supplier 3,,16.0,,16.0,$59.75,Pending,1.1,Sea,A,851.88
skincare,1VDD0400GE,97.7,35.0,17.0,$6733.85,,46.0,8.0,90.0,1.0,Carrier A,$1.95,Supplier 1,Chennai,13.0,250.0,3.0,,Fail,,Rail,A route,494.0
cosmetics,1VMG0280GE,82.49,48.0,274.0,$6375.63,Male,46.0,5.0,75.0,8.0,Carrier C,$3.1,Supplier 4,Mumbai,20.0,796.0,25.0,$99.65,Pass,0.21,Sea,route_B,102.81
,1VMG0270GE,52.73,84.0,685.0,$6880.45,Non-binary,16.0,17.0,28.0,9.0,Carrier C,$9.55,Supplier 5,Bangalore,17.0,277.0,10.0,$20.49,Pass,2.31,Road,A route,887.29
haircare,1VMP0113GE,13.2,56.0,116.0,$2730.79,,,20.0,66.0,,Carrier B,$9.62,,Mumbai,18.0,632.0,21.0,$86.46,Fail,2.09,Rail,B route,889.23
cosmetics,1VMG0300GE,86.08,49.0,861.0,$3660.89,Male,61.0,1.0,8.0,2.0,Carrier B,$1.88,Supplier 4,Mumbai,3.0,211.0,,$54.98,Pending,3.9,Sea,route_A,
skincare,1VRD0180GE,80.18,13.0,980.0,$6576.54,Non-binary,54.0,22.0,29.0,9.0,Carrier B,$1.13,Supplier 5,Bangalore,23.0,782.0,8.0,$44.88,Fail,1.77,Rail,B route,323.49
skincare,1VBA0060GE,19.27,61.0,693.0,$6396.65,Non-binary,62.0,18.0,11.0,,Carrier A,,Supplier 5,Chennai,10.0,237.0,18.0,$65.18,Pass,4.91,Rail,route_B,435.48
skincare,1VBS0150GE,30.23,49.0,91.0,$5556.97,Unknown,1.0,15.0,18.0,5.0,Carrier A,$9.96,Supplier 4,Delhi,1.0,332.0,3.0,$15.04,Pending,0.9,Rail,route_C,770.43
haircare,1VDD0380GE,,46.0,82.0,$4153.72,Non-binary,49.0,5.0,55.0,7.0,Carrier A,$2.62,Supplier 3,Delhi,,431.0,7.0,,Fail,,Air,A route,540.42
haircare,1VGF0055GE,19.34,62.0,,$9216.38,Female,25.0,,50.0,,Carrier C,$5.52,Supplier 5,Bangalore,3.0,641.0,10.0,$88.38,Pending,0.45,Sea,C,238.44
haircare,1VRT0480GE,91.86,8.0,961.0,$4057.93,Non-binary,10.0,18.0,14.0,8.0,Carrier B,$8.64,Supplier 1,Chennai,19.0,992.0,20.0,$29.21,Pass,3.67,Air,B,318.52
haircare,2FIB0040GE,43.03,43.0,114.0,$5100.57,Unknown,80.0,6.0,74.0,6.0,Carrier C,$1.18,Supplier 2,Kolkata,4.0,406.0,9.0,$48.38,Pass,,Road,route_C,975.33
skincare,1VCT0120GE,9.62,20.0,769.0,$7103.02,Unknown,16.0,22.0,99.0,,Carrier A,$6.44,Supplier 3,Bangalore,29.0,,14.0,$94.55,Pass,,Road,routeB,235.91
,2VRA0121GE,81.76,97.0,58.0,$5887.19,Unknown,58.0,21.0,9.0,1.0,Carrier B,$3.49,Supplier 5,Delhi,20.0,501.0,23.0,$48.57,Fail,2.78,Air,routeA,753.47
haircare,2VRA0110GE,37.98,90.0,154.0,$4121.97,Non-binary,72.0,5.0,99.0,6.0,,$8.76,Supplier 5,,23.0,689.0,14.0,$42.25,Pending,2.42,Sea,A,530.22
haircare,1VGK0010ZI,53.12,,,$4920.8,Non-binary,29.0,19.0,11.0,3.0,Carrier B,,Supplier 3,Mumbai,3.0,377.0,11.0,$49.65,Fail,4.18,Rail,route_A,773.74
skincare,1VGK0020ZI,12.12,85.0,404.0,$8150.33,Male,,10.0,63.0,6.0,Carrier B,$7.18,Supplier 2,Chennai,8.0,419.0,28.0,$56.75,Fail,4.68,Road,route_B,695.0
cosmetics,1VGK0030ZI,1.26,49.0,628.0,$3503.16,Male,6.0,15.0,76.0,,Carrier C,$7.07,Supplier 4,Chennai,8.0,632.0,1.0,$66.88,Fail,4.95,Road,routeC,495.25
cosmetics,1VGK0040ZI,64.16,,855.0,$2280.3,Female,16.0,10.0,67.0,4.0,Carrier C,$2.99,,Delhi,,996.0,4.0,,Fail,1.98,Road,A,
skincare,1VGK0050ZI,52.0,62.0,266.0,$3818.47,Male,20.0,27.0,53.0,2.0,Carrier A,$1.31,,Delhi,29.0,596.0,26.0,$50.69,Pending,4.95,Sea,,778.92
skincare,1VGK0060ZI,,54.0,315.0,$8645.81,Female,80.0,16.0,39.0,9.0,Carrier C,$4.68,Supplier 2,Kolkata,7.0,462.0,27.0,$83.57,Pending,0.78,Air,routeC,390.83
cosmetics,1VGK0070ZI,79.58,9.0,715.0,$1800.91,Unknown,71.0,12.0,78.0,2.0,Carrier C,$3.6,Supplier 1,Kolkata,2.0,471.0,6.0,$58.03,Fail,1.27,Air,B,808.99
haircare,1VGR0010ZI,65.01,88.0,41.0,$9925.26,Male,78.0,18.0,56.0,3.0,Carrier C,$8.28,Supplier 3,Bangalore,21.0,991.0,22.0,,Fail,0.45,Sea,routeB,711.86
cosmetics,1VGR0020ZI,18.3,37.0,105.0,$5869.03,Non-binary,43.0,23.0,28.0,1.0,Carrier B,,Supplier 5,Mumbai,6.0,754.0,26.0,$69.22,Pass,1.36,Road,a,619.9
skincare,1VGR0030ZI,36.72,49.0,901.0,,Male,26.0,1.0,75.0,7.0,Carrier C,$5.11,Supplier 4,Kolkata,28.0,135.0,22.0,$74.6,Pass,3.84,Sea,route_B,
haircare,1VGR0040ZI,90.68,41.0,890.0,$9450.97,Female,,16.0,39.0,1.0,Carrier A,,,Delhi,16.0,402.0,5.0,$60.22,Pending,,Sea,B route,284.57
haircare,1VGR0050ZI,77.22,17.0,193.0,$5075.32,Male,78.0,22.0,25.0,9.0,Carrier B,$6.44,Supplier 5,Chennai,10.0,537.0,3.0,$15.1,Pass,3.89,Air,routeC,739.38
skincare,1VGR0060ZI,56.11,88.0,,$2786.42,Unknown,71.0,,21.0,1.0,Carrier B,$8.44,,Bangalore,4.0,825.0,2.0,$25.29,,,Sea,a,182.21
skincare,1VGR0070ZI,26.31,21.0,278.0,$2483.96,Non-binary,33.0,3.0,10.0,5.0,Carrier C,$4.83,Supplier 1,Kolkata,13.0,131.0,3.0,$35.68,Pending,2.57,Sea,B route,973.49
skincare,1VGT0010ZI,30.9,51.0,354.0,$3159.9,Female,26.0,2.0,43.0,7.0,Carrier B,$3.48,Supplier 1,Chennai,10.0,285.0,9.0,$35.44,Pending,3.54,Road,routeB,980.87
cosmetics,1VGT0020ZI,73.46,59.0,749.0,$7391.19,,45.0,,15.0,3.0,,$3.39,Supplier 5,Chennai,21.0,273.0,19.0,$70.61,,1.95,Rail,route_C,217.2
cosmetics,1VGT0030ZI,,39.0,937.0,$3456.55,Non-binary,84.0,2.0,,9.0,Carrier A,$5.83,Supplier 3,Kolkata,14.0,665.0,19.0,$11.65,Pass,4.21,Road,b,193.54
haircare,1VGT0040ZI,67.47,55.0,733.0,$4072.83,Female,63.0,13.0,48.0,,Carrier B,,,Mumbai,9.0,772.0,17.0,$78.01,Pending,3.39,Air,route_B,471.45
skincare,1VGT0050ZI,,41.0,580.0,$5039.01,Non-binary,67.0,9.0,86.0,3.0,Carrier C,$4.96,Supplier 2,Mumbai,11.0,349.0,18.0,$33.88,Pending,3.49,Rail,routeB,967.31
haircare,1VGT0060ZI,76.9,,709.0,$9219.09,Non-binary,52.0,16.0,21.0,5.0,Carrier C,$1.82,Supplier 5,Bangalore,23.0,862.0,11.0,$37.9,Fail,2.68,Road,B,460.28
haircare,1VGT0080ZI,15.82,,256.0,$2704.54,Male,68.0,27.0,60.0,7.0,Carrier B,$7.47,Supplier 2,Mumbai,18.0,378.0,,$57.51,Pending,4.43,Sea,route_B,427.42
haircare,1VGT0150ZI,42.97,64.0,651.0,$1045.24,Non-binary,26.0,5.0,96.0,4.0,Carrier A,$2.92,Supplier 1,Bangalore,11.0,782.0,,,Pending,1.26,Sea,C,733.23
haircare,1VGT0160ZI,16.15,11.0,824.0,$1540.87,Non-binary,75.0,23.0,50.0,5.0,Carrier B,$2.77,Supplier 4,Delhi,17.0,794.0,18.0,$89.6,Fail,1.91,Rail,B,260.86
skincare,1VGT0170ZI,,19.0,947.0,$9142.9,Non-binary,2.0,28.0,23.0,3.0,Carrier C,$4.71,Supplier 2,Kolkata,2.0,,24.0,$17.68,Pending,3.89,Rail,B,426.99
haircare,1VGT0180ZI,87.06,11.0,661.0,$6827.65,Non-binary,14.0,21.0,13.0,9.0,Carrier C,,Supplier 5,Chennai,3.0,293.0,6.0,$49.99,Pending,2.46,,B,
skincare,1VGT0190ZI,47.82,77.0,99.0,,Female,30.0,7.0,69.0,9.0,Carrier B,$6.25,Supplier 4,Bangalore,11.0,265.0,,$86.45,Pending,4.45,Air,b,641.38
skincare,1VGT0200ZI,54.0,46.0,588.0,$2594.73,Unknown,49.0,13.0,4.0,7.0,Carrier A,$4.34,Supplier 3,Mumbai,18.0,858.0,1.0,$65.43,Fail,,Road,A route,246.48
cosmetics,1VGT0210ZI,,45.0,282.0,$3648.4,Male,,20.0,92.0,2.0,Carrier B,$5.04,Supplier 5,Bangalore,27.0,855.0,6.0,$36.31,Pass,1.85,Sea,routeA,593.83
,1VKE0010ZI,31.91,1.0,,$2033.17,Non-binary,90.0,24.0,78.0,,Carrier A,$5.83,,Bangalore,3.0,209.0,18.0,$47.87,Pending,4.44,Road,route_A,871.79
cosmetics,TINPOLAROIDUVV,23.79,40.0,403.0,$9473.8,Non-binary,44.0,29.0,72.0,7.0,Carrier A,$2.83,Supplier 4,Mumbai,26.0,479.0,13.0,$73.6,Fail,2.32,Road,A,562.75
skincare,TINPOLAROIDUVW,21.41,19.0,109.0,$8057.86,Female,33.0,27.0,9.0,5.0,Carrier B,$2.4,Supplier 5,Mumbai,15.0,934.0,22.0,$97.59,Pending,2.58,Road,route_C,715.15
skincare,PLSL1067520000,64.16,76.0,700.0,$5161.52,,13.0,26.0,35.0,9.0,Carrier B,$8.92,Supplier 4,Kolkata,11.0,682.0,19.0,$90.38,Fail,1.66,Road,route_A,167.72
skincare,PLSL1277520000,26.43,72.0,199.0,$8784.66,Non-binary,78.0,13.0,21.0,3.0,Carrier A,$4.9,Supplier 4,Chennai,11.0,775.0,7.0,$40.82,Pending,1.38,Air,C,504.11
cosmetics,PLSL1601001500,63.57,,303.0,,Female,88.0,27.0,58.0,4.0,,$4.71,Supplier 4,Kolkata,28.0,384.0,19.0,$99.84,,3.28,Air,route_A,185.4
cosmetics,PLSL1271001500,6.79,61.0,,$7454.09,Male,,26.0,18.0,1.0,Carrier A,$1.32,Supplier 2,Kolkata,28.0,986.0,9.0,$10.32,Pass,0.6,Air,routeC,639.52
haircare,Calefactot,15.04,12.0,154.0,$8705.19,Male,26.0,7.0,97.0,6.0,Carrier A,$5.48,Supplier 5,Mumbai,25.0,520.0,3.0,$12.49,Pass,4.4,Sea,A,352.95
,010100064,28.18,61.0,552.0,$4210.92,Non-binary,21.0,10.0,72.0,4.0,Carrier C,$5.99,Supplier 1,Mumbai,20.0,212.0,23.0,$84.15,Pass,,Sea,B,358.54
cosmetics,010100070,60.11,33.0,645.0,$7817.18,Non-binary,28.0,15.0,81.0,1.0,Carrier B,$6.03,Supplier 1,Chennai,28.0,327.0,12.0,,Pending,0.95,Sea,A,169.09
cosmetics,010100071,67.91,45.0,405.0,$3655.65,Unknown,48.0,21.0,43.0,2.0,Carrier A,$7.36,Supplier 2,Bangalore,25.0,570.0,,$15.47,Fail,3.47,Air,route_A,379.21
cosmetics,010100081,44.83,90.0,462.0,$3689.71,Unknown,40.0,27.0,95.0,3.0,,$2.6,Supplier 2,Kolkata,11.0,912.0,24.0,$31.34,Pending,3.01,Road,a,556.01
haircare,010100140,45.13,92.0,132.0,,Non-binary,66.0,6.0,98.0,9.0,Carrier A,$3.27,Supplier 4,Chennai,19.0,627.0,18.0,$48.35,Pending,0.92,Air,B route,626.19
cosmetics,010100141,72.73,69.0,791.0,$4960.52,Female,73.0,5.0,6.0,8.0,Carrier B,$8.3,Supplier 5,Kolkata,28.0,595.0,8.0,$75.75,Fail,1.37,Sea,C route,
,010100142,2.57,8.0,874.0,$7567.41,Unknown,87.0,23.0,,7.0,Carrier B,$9.52,Supplier 5,Bangalore,1.0,130.0,9.0,$66.19,Pending,,Rail,route_C,686.31
skincare,010100143,34.77,25.0,84.0,$9461.99,Non-binary,79.0,28.0,78.0,4.0,Carrier A,$2.22,Supplier 3,Kolkata,27.0,261.0,13.0,$31.39,Fail,3.5,,B,539.99
cosmetics,010100145,82.05,91.0,399.0,$6434.17,Unknown,77.0,2.0,67.0,1.0,Carrier A,$5.48,Supplier 3,Delhi,5.0,917.0,8.0,$55.29,Fail,3.19,Road,A,583.22
cosmetics,010100146,,46.0,754.0,$8768.22,Non-binary,23.0,21.0,12.0,8.0,Carrier B,$2.93,Supplier 1,Chennai,10.0,,22.0,$93.36,Pass,2.66,Air,route_A,849.52
skincare,010100147,34.39,87.0,628.0,$8402.45,Male,81.0,15.0,12.0,4.0,Carrier B,$1.54,Supplier 3,Mumbai,10.0,821.0,10.0,$83.35,Pass,3.84,Rail,route_A,408.0
skincare,010100148,90.65,30.0,109.0,$2560.09,Non-binary,48.0,26.0,66.0,3.0,Carrier B,$3.93,Supplier 3,Kolkata,14.0,,17.0,$39.09,Pass,3.79,Rail,routeC,256.65
haircare,010100149,77.49,47.0,221.0,$5372.36,Male,2.0,16.0,2.0,9.0,Carrier C,$2.29,Supplier 1,Chennai,2.0,545.0,7.0,$98.4,Fail,3.09,Road,route_C,596.63
skincare,010100150,27.22,87.0,904.0,$2052.31,Unknown,84.0,19.0,15.0,4.0,Carrier A,$7.39,Supplier 1,Chennai,4.0,843.0,,$73.78,Pass,3.93,Air,B route,950.52
skincare,010100151,64.88,49.0,553.0,$7139.38,Non-binary,20.0,9.0,23.0,4.0,Carrier C,$5.8,Supplier 3,Kolkata,,526.0,23.0,$15.62,Fail,1.67,Rail,routeB,566.08
cosmetics,010100152,59.98,47.0,368.0,$9549.1,,59.0,29.0,29.0,9.0,Carrier C,$2.29,Supplier 5,Mumbai,18.0,795.0,,$13.16,Pending,4.41,Sea,c,848.72
skincare,010100170,40.72,84.0,147.0,$2233.81,Male,46.0,22.0,81.0,2.0,Carrier A,$1.08,Supplier 3,Mumbai,13.0,603.0,,$25.16,Pass,3.07,Road,a,781.33
haircare,010100173,37.33,82.0,112.0,$7604.95,Non-binary,3.0,29.0,96.0,5.0,Carrier A,,Supplier 4,Kolkata,19.0,626.0,2.0,$75.51,Fail,4.11,Rail,A route,566.5
skincare,010100174,35.01,18.0,615.0,$6690.14,Unknown,55.0,26.0,7.0,4.0,Carrier C,$2.59,Supplier 4,Chennai,5.0,916.0,3.0,$26.54,,2.73,Road,A,682.8
cosmetics,010100175,62.1,66.0,558.0,$6252.45,,12.0,19.0,94.0,9.0,Carrier A,$6.46,Supplier 4,Mumbai,20.0,,29.0,$56.03,Fail,,Air,A,466.01
cosmetics,010100177,44.8,68.0,924.0,$4511.08,Unknown,40.0,7.0,28.0,5.0,Carrier B,,Supplier 2,Kolkata,2.0,783.0,28.0,,Fail,2.71,Air,routeB,577.57
skincare,010100180,83.35,94.0,494.0,$4196.18,Female,66.0,4.0,14.0,9.0,,$6.27,Supplier 4,Kolkata,11.0,877.0,19.0,$92.88,Pass,1.86,Air,B,556.56
cosmetics,010100181,,33.0,505.0,$1407.24,Male,78.0,3.0,44.0,9.0,Carrier C,$3.84,Supplier 5,Kolkata,26.0,,1.0,$40.96,Pass,3.49,Sea,c,
haircare,010100182,7.92,36.0,475.0,$2961.18,Male,16.0,24.0,,2.0,,$1.78,Supplier 2,Chennai,18.0,681.0,21.0,$91.73,Pass,2.38,Rail,route_B,468.98
haircare,010100183,64.38,82.0,836.0,$1136.59,Male,83.0,29.0,81.0,9.0,Carrier A,$3.01,Supplier 2,Mumbai,6.0,619.0,21.0,,Fail,4.18,Air,routeA,
skincare,010100184,27.84,19.0,890.0,$6232.75,Non-binary,34.0,20.0,32.0,3.0,Carrier A,,Supplier 4,Chennai,23.0,133.0,10.0,$10.55,Pending,3.39,Sea,C route,809.84
skincare,010100208,59.69,28.0,271.0,$1952.68,Non-binary,44.0,11.0,70.0,4.0,Carrier C,$4.85,Supplier 3,Delhi,28.0,835.0,21.0,$51.77,Fail,3.42,Air,routeB,716.37
skincare,010100209,68.33,40.0,995.0,$8857.17,Non-binary,6.0,1.0,88.0,1.0,Carrier C,$6.92,Supplier 1,Mumbai,10.0,790.0,14.0,,Pending,1.09,Air,B route,955.11
cosmetics,010100210,23.85,84.0,421.0,$5708.29,Female,77.0,6.0,,1.0,Carrier B,$3.37,Supplier 3,Chennai,22.0,857.0,13.0,$91.78,Pass,,Rail,,485.84
haircare,010100231,46.23,97.0,897.0,$7297.21,Female,64.0,26.0,,1.0,Carrier B,$1.11,Supplier 3,Mumbai,23.0,,9.0,,Fail,4.21,Sea,B,170.39
,010100232,19.84,76.0,707.0,$4697.71,Male,,11.0,82.0,9.0,Carrier A,$5.67,Supplier 2,,17.0,871.0,6.0,$16.74,Fail,3.95,Air,B,209.46
cosmetics,010100233,6.18,15.0,367.0,$6045.22,Female,18.0,27.0,88.0,8.0,Carrier B,$6.45,Supplier 2,Bangalore,22.0,,6.0,$19.92,Pass,1.65,Sea,routeA,795.99
haircare,010100234,38.47,41.0,280.0,$9483.93,Unknown,12.0,1.0,24.0,5.0,Carrier A,$9.67,Supplier 2,Kolkata,11.0,853.0,19.0,$44.52,Fail,2.68,Sea,A,160.98
skincare,010100237,36.93,39.0,283.0,$1744.61,Male,52.0,,34.0,5.0,Carrier A,$6.31,Supplier 5,Chennai,19.0,522.0,21.0,$94.62,Pending,0.69,Air,A route,917.04
skincare,010100238,99.55,2.0,40.0,$3285.44,,94.0,7.0,40.0,9.0,Carrier A,$5.24,Supplier 5,Delhi,17.0,567.0,10.0,$72.36,Pending,,Air,route_B,353.49
skincare,010100261,45.19,63.0,959.0,$8019.89,Unknown,51.0,6.0,47.0,3.0,Carrier B,$6.16,Supplier 1,Delhi,24.0,123.0,23.0,$88.09,Pending,0.73,Road,c,908.99
haircare,010100274,34.02,29.0,189.0,$1888.63,Male,71.0,14.0,79.0,3.0,Carrier C,,Supplier 2,Mumbai,4.0,315.0,3.0,$42.98,Fail,2.77,Rail,route_A,796.16
skincare,010120010,58.47,74.0,164.0,$1680.95,,96.0,2.0,75.0,7.0,Carrier C,$8.46,Supplier 4,Mumbai,26.0,154.0,18.0,$13.89,Fail,3.24,Air,A,884.08
,100400110,,66.0,994.0,$4253.87,Non-binary,48.0,27.0,86.0,9.0,Carrier B,$3.91,Supplier 2,Kolkata,24.0,125.0,21.0,$97.69,Pending,,Road,b,
cosmetics,010200061,96.2,51.0,989.0,$1829.51,Unknown,19.0,4.0,24.0,6.0,Carrier C,$3.14,Supplier 5,Mumbai,26.0,380.0,19.0,$11.55,Fail,2.49,Rail,c,636.12
haircare,10200063,63.86,75.0,536.0,$6265.71,Female,6.0,11.0,65.0,2.0,Carrier A,$3.36,Supplier 2,Chennai,14.0,903.0,5.0,$95.29,Pending,4.38,Air,A,184.23
cosmetics,10200110,75.73,77.0,536.0,$3036.48,Unknown,84.0,15.0,18.0,,Carrier C,$5.54,Supplier 5,Chennai,27.0,426.0,25.0,$43.18,Pass,0.54,Sea,route_A,282.05
,10200111,,,4.0,$9061.28,Unknown,27.0,18.0,44.0,2.0,Carrier B,$7.7,Supplier 2,Chennai,20.0,285.0,11.0,$10.91,Pending,3.96,Rail,C route,378.91
haircare,10200112,41.54,14.0,835.0,$8051.5,Male,53.0,27.0,76.0,1.0,Carrier C,$5.53,Supplier 4,Bangalore,4.0,594.0,10.0,$72.02,Pass,0.85,Sea,B route,766.73
skincare,10200113,42.85,82.0,290.0,$7297.35,Male,48.0,1.0,57.0,,,$1.61,,Chennai,28.0,111.0,17.0,$98.25,Pass,0.18,Road,C route,122.24
skincare,10200115,82.36,51.0,953.0,$6552.5,Female,7.0,3.0,28.0,8.0,Carrier A,$7.51,Supplier 4,Mumbai,14.0,740.0,4.0,$96.91,Pass,,Air,b,912.81
skincare,10200116,,73.0,433.0,$8771.19,Unknown,59.0,3.0,71.0,7.0,Carrier B,$8.25,Supplier 5,Mumbai,26.0,983.0,,$24.48,Pending,3.83,Road,A route,163.72
haircare,10200117,30.78,39.0,471.0,$3007.56,Male,69.0,28.0,23.0,3.0,Carrier B,$3.61,,Chennai,4.0,533.0,21.0,$26.31,Pending,2.03,Air,route_C,438.84
cosmetics,10200118,98.14,28.0,181.0,$8857.98,Male,11.0,7.0,85.0,8.0,Carrier B,$6.98,Supplier 4,Delhi,6.0,307.0,18.0,$60.9,Fail,4.36,Air,routeC,172.98
