Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
cosmetics,C619818-0000/20,74.82,,551.0,$4474.77,Female,,4.0,20.0,3.0,Carrier A,$3.79,Supplier 3,Delhi,,793.0,29.0,$16.92,Pass,2.5,Road,b,396.99
skincare,C619817-0000/20,50.2,72.0,733.0,$2581.14,Non-binary,78.0,4.0,46.0,9.0,Carrier C,$7.82,,Kolkata,,470.0,1.0,$44.91,Pending,2.52,Road,routeB,465.51
cosmetics,C619882-0000/12,15.74,5.0,250.0,$2755.03,Female,98.0,2.0,63.0,2.0,,$8.99,Supplier 3,Kolkata,2.0,156.0,14.0,$16.61,Pass,,Road,B,777.58
cosmetics,C619870-0000/12,90.07,79.0,464.0,$6473.54,Male,,18.0,66.0,4.0,Carrier C,$3.38,Supplier 1,Bangalore,29.0,118.0,11.0,$37.72,Pending,0.32,Air,A,341.22
skincare,C619862-0000/12,44.56,36.0,396.0,,Non-binary,38.0,23.0,85.0,3.0,Carrier B,$9.78,Supplier 5,Kolkata,27.0,893.0,15.0,$48.28,Pending,,Rail,B,548.08
,C619857-0000/12,16.75,69.0,882.0,$7189.43,Unknown,13.0,25.0,91.0,1.0,Carrier B,$5.74,Supplier 2,Kolkata,13.0,,28.0,$56.95,Pass,4.5,Sea,A,338.67
skincare,C619832-0000/12,46.62,52.0,665.0,$6924.73,Unknown,,10.0,61.0,,Carrier C,$9.15,Supplier 5,Mumbai,9.0,214.0,22.0,$71.34,Pending,0.41,Rail,B route,872.95
haircare,C619818-0000/12,33.02,7.0,296.0,$1791.59,,44.0,14.0,48.0,3.0,Carrier B,$9.7,Supplier 3,Delhi,7.0,207.0,2.0,$43.51,Pending,0.58,Air,routeC,916.97
haircare,C619817-0000/12,25.43,92.0,,$5934.22,Male,2.0,7.0,14.0,,Carrier C,$9.85,Supplier 4,Kolkata,18.0,949.0,15.0,$86.77,Pass,3.08,Road,C route,771.59
cosmetics,C619882-0000/04,53.94,83.0,389.0,$2645.9,Male,19.0,27.0,18.0,1.0,Carrier A,$4.44,Supplier 2,Chennai,25.0,891.0,19.0,$20.07,Fail,1.58,Sea,routeA,828.9
cosmetics,C619870-0000/04,7.49,46.0,677.0,$7301.46,Unknown,29.0,26.0,79.0,7.0,Carrier B,$7.34,,Delhi,,592.0,11.0,$12.49,Fail,3.28,,b,178.2
skincare,C619862-0000/04,42.22,28.0,550.0,$4996.91,Unknown,26.0,24.0,79.0,6.0,,,Supplier 5,Chennai,,829.0,28.0,$25.33,Pass,0.68,Rail,b,519.22
skincare,C619857-0000/04,15.43,85.0,147.0,,Female,53.0,5.0,8.0,9.0,,$8.82,Supplier 4,Kolkata,11.0,743.0,7.0,$53.28,Fail,1.02,Road,route_C,659.34
skincare,C619832-0000/04,78.33,27.0,134.0,$3384.4,Male,92.0,4.0,19.0,3.0,Carrier A,$4.01,Supplier 3,Delhi,22.0,541.0,9.0,$30.53,Fail,4.83,Rail,routeC,919.0
haircare,C619818-0000/04,48.99,50.0,484.0,$2345.5,Non-binary,13.0,8.0,75.0,2.0,Carrier C,$4.08,Supplier 3,,1.0,333.0,21.0,$63.95,Pass,4.57,Road,a,436.17
skincare,C619817-0000/04,85.85,85.0,45.0,$4756.8,Male,38.0,21.0,62.0,1.0,Carrier B,$6.33,Supplier 1,Chennai,10.0,961.0,24.0,$79.83,Pending,3.67,Road,C route,674.12
cosmetics,C642474-0045/36,,44.0,840.0,,,22.0,18.0,1.0,6.0,,$4.06,Supplier 1,Mumbai,7.0,632.0,22.0,,Fail,1.21,Air,A route,397.59
skincare,C642405-0045/36,36.15,85.0,975.0,$2097.6,Male,31.0,18.0,65.0,7.0,Carrier B,$9.07,Supplier 2,Delhi,11.0,763.0,1.0,$61.4,Pending,3.59,Sea,a,863.44
,C642474-0045/20,40.26,17.0,100.0,$6332.76,Unknown,86.0,22.0,69.0,3.0,Carrier B,$4.41,Supplier 4,Mumbai,15.0,463.0,16.0,$16.24,Fail,1.82,Sea,B,401.35
cosmetics,C642405-0045/20,83.44,,223.0,$2678.21,Male,93.0,19.0,74.0,5.0,Carrier C,$9.68,Supplier 3,Mumbai,6.0,181.0,25.0,$14.1,Fail,1.21,Air,B route,799.99
cosmetics,C642474-0045/10,35.83,45.0,321.0,$3650.75,Female,,4.0,56.0,9.0,Carrier A,$4.92,Supplier 2,Chennai,2.0,471.0,1.0,$59.52,Pending,4.19,,C route,205.57
haircare,C642405-0045/10,,,6.0,,Male,51.0,19.0,38.0,9.0,Carrier B,$1.19,Supplier 2,Mumbai,19.0,873.0,28.0,$85.63,Fail,2.42,Sea,,454.18
,C642474-1381/36,2.31,24.0,585.0,$5947.82,Unknown,63.0,,81.0,5.0,Carrier B,$7.52,,Kolkata,18.0,757.0,18.0,$70.76,Pass,4.01,Air,B route,761.41
haircare,C642405-1381/36,23.1,53.0,204.0,$4432.43,Female,32.0,,94.0,7.0,Carrier C,$5.43,Supplier 5,Mumbai,28.0,286.0,21.0,$24.44,Pending,1.15,Rail,route_C,167.27
skincare,C642474-1381/20,92.42,83.0,237.0,$5159.89,Male,10.0,24.0,16.0,8.0,Carrier C,$9.56,Supplier 4,Chennai,9.0,691.0,19.0,$54.02,Fail,2.13,Road,route_B,560.04
haircare,C642405-1381/20,32.45,63.0,108.0,$4010.05,,77.0,,85.0,3.0,Carrier C,$8.61,,,6.0,149.0,13.0,$84.09,Pending,4.99,Sea,routeA,
cosmetics,C642474-1381/10,57.27,87.0,893.0,$2309.26,,98.0,24.0,13.0,8.0,Carrier A,$7.59,Supplier 2,Kolkata,,842.0,21.0,$93.43,Pending,2.19,Rail,route_C,669.76
haircare,C642405-1381/10,83.76,,,$1307.12,Male,90.0,19.0,69.0,2.0,Carrier C,$4.93,Supplier 4,Bangalore,8.0,698.0,13.0,$52.8,Pending,,Air,B,967.15
skincare,C624146-0000/04,,2.0,92.0,$4473.04,Male,,7.0,99.0,5.0,Carrier A,$2.76,Supplier 5,Kolkata,19.0,181.0,24.0,$34.12,Pass,2.44,Sea,C route,686.91
cosmetics,C640579-8924/0X,40.24,22.0,583.0,$1377.17,Unknown,22.0,21.0,3.0,9.0,Carrier B,$3.35,Supplier 2,Mumbai,8.0,439.0,21.0,$76.08,Fail,1.28,Road,A,468.58
cosmetics,C640579-8921/0X,28.35,6.0,581.0,$9898.71,Unknown,43.0,25.0,47.0,,Carrier C,$1.61,Supplier 4,Kolkata,,587.0,11.0,$38.2,Pass,1.16,Air,C,203.76
haircare,C640579-3071/0D,2.45,25.0,633.0,$1917.3,Male,49.0,15.0,36.0,4.0,Carrier A,$5.7,Supplier 2,Chennai,,900.0,2.0,,Pass,0.62,Rail,routeC,257.23
haircare,C640579-2070/0D,61.59,14.0,996.0,$3105.86,Unknown,73.0,26.0,29.0,5.0,Carrier A,$8.49,Supplier 4,,4.0,586.0,28.0,$39.0,,4.58,Road,routeB,534.92
,C624271-0207/71,27.58,99.0,913.0,$1558.42,Unknown,30.0,11.0,78.0,,Carrier C,$2.99,Supplier 1,Chennai,6.0,561.0,4.0,$46.53,Fail,1.2,Air,,422.47
haircare,C624265-0207/71,97.39,,378.0,,Female,98.0,14.0,51.0,3.0,Carrier B,$6.09,Supplier 3,Chennai,19.0,139.0,17.0,$63.65,Pending,1.02,,routeB,970.82
cosmetics,C624247-0207/71,59.96,38.0,974.0,$2254.16,Non-binary,76.0,7.0,35.0,1.0,Carrier C,$7.76,Supplier 2,Kolkata,26.0,789.0,11.0,$44.76,Pass,2.9,Sea,C route,740.41
haircare,C624271-0308/71,36.27,88.0,146.0,$1862.46,Unknown,24.0,19.0,4.0,6.0,Carrier B,$3.9,,Delhi,12.0,778.0,,$79.9,Pass,1.75,Rail,route_A,157.39
haircare,C624265-0308/71,45.23,39.0,508.0,$4932.28,Unknown,67.0,10.0,98.0,7.0,Carrier B,$3.67,Supplier 2,Chennai,19.0,853.0,23.0,$23.78,Fail,4.59,Sea,,727.15
haircare,C624247-0308/71,41.7,29.0,645.0,$1768.05,Female,65.0,14.0,86.0,1.0,Carrier C,$7.54,Supplier 5,Kolkata,16.0,,27.0,$65.68,Fail,3.24,Sea,,528.92
cosmetics,C624271-3529/71,50.39,,92.0,$8851.98,Male,85.0,29.0,34.0,5.0,Carrier B,,Supplier 5,,11.0,672.0,22.0,$86.11,Fail,4.72,Sea,a,471.41
,C624265-3529/71,90.34,56.0,17.0,$5404.7,Unknown,74.0,1.0,2.0,7.0,Carrier B,$5.05,Supplier 1,Bangalore,16.0,683.0,3.0,$73.28,Pass,0.16,Air,routeA,344.88
skincare,C624247-3529/71,45.78,28.0,931.0,,Unknown,88.0,5.0,4.0,9.0,Carrier C,$2.98,Supplier 3,Bangalore,23.0,178.0,27.0,$39.93,,2.45,Air,B route,418.22
cosmetics,C646458-5968/5W,15.36,38.0,194.0,$9625.83,Female,41.0,4.0,57.0,2.0,Carrier C,$2.69,Supplier 5,Delhi,5.0,511.0,4.0,$20.35,Pass,3.07,Rail,,254.3
skincare,C646404-5968/5W,62.83,75.0,902.0,$6868.22,Male,97.0,14.0,44.0,5.0,Carrier B,$5.75,Supplier 3,Kolkata,25.0,436.0,22.0,$98.99,Pass,0.61,Road,B,937.94
cosmetics,C622883-8793/26,96.93,42.0,717.0,$9350.17,Male,,26.0,92.0,6.0,Carrier B,$9.29,,Chennai,7.0,308.0,17.0,$49.79,Pending,2.25,Air,b,
haircare,C622865-8793/26,,65.0,21.0,$2420.96,Female,10.0,1.0,,9.0,Carrier B,$2.0,Supplier 3,Bangalore,13.0,211.0,17.0,$48.52,Pass,3.22,,route_B,
cosmetics,C622847-8793/26,53.61,60.0,75.0,$7764.01,Male,13.0,,2.0,6.0,Carrier B,$8.98,Supplier 2,Delhi,1.0,718.0,2.0,$22.39,Pending,0.28,Air,route_B,387.73
,C622831-8793/26,48.36,60.0,635.0,$2331.68,Male,31.0,22.0,16.0,2.0,Carrier C,$2.67,Supplier 5,Bangalore,14.0,403.0,11.0,$49.73,Fail,1.13,Road,route_A,570.11
cosmetics,C622817-8793/26,76.59,25.0,302.0,$9210.03,Unknown,44.0,7.0,37.0,3.0,Carrier A,$7.85,Supplier 3,Mumbai,9.0,204.0,26.0,$99.8,Fail,1.61,,routeC,891.42
skincare,C622883-8793/35,37.82,99.0,503.0,$3372.99,Female,5.0,19.0,88.0,9.0,,$3.7,,Bangalore,21.0,386.0,12.0,$27.09,Pass,3.68,Road,route_C,815.9
skincare,C622865-8793/35,43.83,35.0,692.0,$8568.68,Female,67.0,20.0,26.0,2.0,,,Supplier 5,Delhi,,593.0,16.0,$99.46,Fail,2.39,Road,,122.73
,C622847-8793/35,31.92,76.0,613.0,$6936.41,Male,87.0,13.0,24.0,3.0,Carrier A,,Supplier 5,,6.0,442.0,15.0,$79.29,Fail,0.88,,,615.8
haircare,C622831-8793/35,48.12,,432.0,$9907.2,Female,11.0,3.0,58.0,1.0,Carrier A,$7.66,Supplier 5,Bangalore,11.0,,1.0,$28.04,Fail,1.87,Rail,C,271.37
skincare,C622817-8793/35,51.44,93.0,595.0,$7781.84,Female,90.0,14.0,97.0,5.0,Carrier A,,Supplier 3,Kolkata,27.0,,,$30.69,Pass,4.75,Air,routeC,684.85
haircare,C622883-8788/26,2.81,43.0,,$2281.77,Male,71.0,18.0,73.0,1.0,Carrier B,$7.52,Supplier 2,Kolkata,17.0,947.0,5.0,,Pass,2.07,,route_B,302.35
haircare,C622865-8788/26,86.83,15.0,576.0,$6830.33,Non-binary,15.0,12.0,13.0,1.0,Carrier A,$9.18,Supplier 3,Chennai,21.0,402.0,18.0,$87.79,Fail,3.96,Road,routeA,831.37
haircare,C622847-8788/26,55.42,26.0,,$8074.8,Non-binary,19.0,10.0,78.0,3.0,Carrier C,$6.32,Supplier 2,Bangalore,2.0,276.0,23.0,,Pending,1.27,Air,route_C,806.67
skincare,C622831-8788/26,79.72,90.0,839.0,$9683.71,Unknown,54.0,18.0,82.0,7.0,,$5.53,Supplier 1,Bangalore,,403.0,1.0,$29.97,Fail,4.28,,a,337.76
cosmetics,C622817-8788/26,43.16,,,$1053.25,Male,,22.0,99.0,8.0,Carrier C,$6.81,Supplier 3,Delhi,15.0,832.0,8.0,,Pending,2.41,Road,a,283.17
,C622883-8788/35,40.39,,597.0,$9721.57,Female,75.0,21.0,98.0,7.0,Carrier C,$3.62,Supplier 4,Mumbai,17.0,650.0,14.0,$85.55,Fail,0.71,Sea,routeA,771.1
skincare,C622865-8788/35,55.95,89.0,318.0,$5133.65,Unknown,19.0,14.0,18.0,7.0,Carrier A,$1.41,Supplier 4,Delhi,28.0,544.0,4.0,$85.83,Pending,1.74,Air,,710.49
skincare,C622847-8788/35,44.0,91.0,978.0,$6228.67,Male,,8.0,18.0,3.0,Carrier C,$4.57,,Chennai,2.0,452.0,24.0,$75.27,Pending,4.95,,route_A,273.37
skincare,C622831-8788/35,53.46,94.0,16.0,$8605.1,Female,94.0,24.0,46.0,3.0,Carrier A,$3.79,Supplier 2,Delhi,19.0,475.0,23.0,$62.69,Pending,0.16,,B route,516.13
haircare,C622817-8788/35,54.91,16.0,472.0,$6233.82,Unknown,83.0,,1.0,4.0,Carrier B,$7.47,,Delhi,3.0,469.0,5.0,$30.63,Fail,2.02,Rail,c,759.36
haircare,C646982-0000/13,76.04,,856.0,$6860.88,Female,28.0,11.0,93.0,3.0,Carrier B,$8.56,Supplier 5,Kolkata,14.0,230.0,11.0,$22.45,Fail,2.19,Air,C,494.53
,C646965-0000/13,79.66,22.0,105.0,$5379.61,Female,81.0,27.0,24.0,2.0,Carrier A,$3.86,Supplier 5,Kolkata,14.0,131.0,22.0,$79.18,Pending,2.39,Air,A route,915.21
cosmetics,C646945-0000/13,3.63,67.0,320.0,$2061.17,Female,30.0,10.0,37.0,3.0,Carrier A,$1.85,Supplier 3,Delhi,23.0,173.0,24.0,$15.31,Pending,3.02,Sea,route_C,994.94
haircare,C646915-0000/13,63.92,84.0,911.0,$5402.56,Male,14.0,11.0,26.0,,Carrier C,$3.24,Supplier 3,Kolkata,3.0,,7.0,$94.8,Pending,,Rail,c,623.25
skincare,C646982-0000/01,88.22,83.0,497.0,$5620.99,Male,79.0,22.0,62.0,5.0,Carrier C,$8.17,Supplier 4,Chennai,23.0,756.0,5.0,$52.39,Pass,0.81,Rail,C route,946.07
haircare,C646965-0000/01,12.69,19.0,532.0,$4368.81,Non-binary,42.0,22.0,50.0,1.0,Carrier A,$8.78,Supplier 2,Delhi,4.0,425.0,16.0,$90.98,Fail,3.11,Air,routeB,146.77
cosmetics,C646945-0000/01,71.67,19.0,261.0,$3215.18,,73.0,26.0,43.0,9.0,Carrier C,$5.41,Supplier 3,Mumbai,7.0,358.0,10.0,$29.12,Fail,0.35,Rail,,211.67
haircare,C646915-0000/01,55.48,11.0,164.0,$9227.05,Non-binary,45.0,,80.0,5.0,Carrier B,,Supplier 2,Chennai,7.0,,12.0,$16.75,Pass,1.67,,c,712.95
cosmetics,C646982-0000/20,3.41,59.0,,$3087.14,Non-binary,67.0,19.0,53.0,1.0,Carrier A,$6.37,,,10.0,165.0,6.0,$59.24,Pending,2.1,Road,B,290.35
haircare,C646965-0000/20,69.96,45.0,596.0,$5686.21,,96.0,27.0,25.0,3.0,Carrier C,$9.2,Supplier 3,Kolkata,19.0,307.0,13.0,$70.84,Fail,2.21,Air,C route,946.97
haircare,C646945-0000/20,32.16,62.0,648.0,$9054.37,Female,2.0,21.0,64.0,4.0,Carrier B,$7.43,Supplier 4,Mumbai,10.0,,1.0,$62.63,Pending,0.51,Rail,A,
,C646915-0000/20,,79.0,877.0,$8028.82,Non-binary,98.0,17.0,84.0,1.0,Carrier A,$7.4,,Kolkata,27.0,465.0,27.0,$12.05,Pending,4.25,Sea,C route,598.05
haircare,C646982-0000/36,83.16,38.0,391.0,$1955.71,Non-binary,31.0,2.0,45.0,7.0,Carrier A,$1.39,Supplier 5,Chennai,13.0,664.0,5.0,$57.27,Pending,3.32,Sea,route_A,244.51
cosmetics,C646965-0000/36,39.95,19.0,559.0,$8139.82,Male,92.0,19.0,91.0,7.0,Carrier C,$5.09,Supplier 3,Mumbai,29.0,389.0,7.0,$51.82,,2.35,Road,C,822.95
cosmetics,C646945-0000/36,42.73,17.0,665.0,$2340.78,Male,46.0,18.0,64.0,8.0,Carrier B,,Supplier 3,Mumbai,,577.0,24.0,$46.32,Fail,3.67,Rail,c,189.92
,C646915-0000/36,88.61,48.0,96.0,$1627.16,Female,2.0,12.0,11.0,4.0,Carrier B,$4.42,,Delhi,18.0,519.0,,,Fail,3.73,Sea,routeC,949.31
cosmetics,C646882-3479/02,79.86,82.0,440.0,$8689.34,Female,17.0,9.0,80.0,,Carrier A,$2.22,Supplier 3,Chennai,21.0,668.0,15.0,$31.34,Fail,2.85,Road,,766.72
haircare,C646865-3479/02,70.49,84.0,311.0,$3150.58,,54.0,28.0,99.0,9.0,Carrier C,$1.66,Supplier 3,Kolkata,29.0,824.0,15.0,,Pending,2.93,Air,routeC,826.56
cosmetics,C646845-3479/02,31.77,,922.0,$3600.12,Female,82.0,29.0,21.0,8.0,Carrier B,$7.19,Supplier 3,Kolkata,10.0,460.0,27.0,$25.46,Pending,1.42,Sea,c,910.47
cosmetics,C646815-3479/02,83.7,67.0,90.0,$9230.88,Female,40.0,28.0,58.0,3.0,Carrier A,$4.39,Supplier 1,Delhi,20.0,575.0,25.0,$41.4,Pending,4.18,Air,B route,798.23
cosmetics,C646882-3479/01,70.23,28.0,574.0,,,28.0,17.0,52.0,8.0,Carrier B,$6.96,Supplier 4,Kolkata,,,7.0,$22.46,Pass,2.86,Road,C route,313.7
cosmetics,C646865-3479/01,8.5,56.0,241.0,$6430.77,Unknown,20.0,17.0,67.0,9.0,Carrier B,$6.36,Supplier 3,Mumbai,7.0,888.0,10.0,$76.97,Pending,1.34,Sea,,502.0
haircare,C646845-3479/01,27.43,76.0,336.0,$2535.83,Female,99.0,13.0,26.0,4.0,Carrier B,$2.87,Supplier 1,Chennai,28.0,620.0,9.0,$88.27,Pass,4.33,Air,,453.37
cosmetics,C646815-3479/01,82.53,,781.0,$7385.17,Non-binary,49.0,5.0,48.0,7.0,Carrier B,$5.07,Supplier 5,Chennai,12.0,523.0,29.0,,Pending,1.63,Sea,route_C,489.33
cosmetics,C646882-3380/02,,9.0,,$5747.34,Female,67.0,27.0,1.0,9.0,Carrier B,$6.49,Supplier 1,Mumbai,7.0,626.0,16.0,$18.61,Pass,3.26,,C,367.87
haircare,C646865-3380/02,,91.0,310.0,$8337.49,Non-binary,88.0,10.0,22.0,9.0,Carrier B,$7.53,Supplier 1,Chennai,24.0,541.0,4.0,$23.18,Fail,4.36,Rail,routeA,330.99
haircare,C646845-3380/02,66.97,55.0,651.0,$6316.74,Female,48.0,3.0,18.0,9.0,Carrier A,,Supplier 3,Kolkata,8.0,316.0,2.0,$82.43,Pending,0.43,,route_A,424.35
,C646815-3380/02,71.13,18.0,509.0,,Unknown,26.0,1.0,98.0,8.0,Carrier B,$1.11,Supplier 4,,12.0,114.0,13.0,$48.01,,3.72,Sea,C route,331.18
haircare,C646882-3380/01,3.56,87.0,961.0,$1122.63,Unknown,49.0,29.0,77.0,3.0,Carrier C,$1.86,Supplier 5,Delhi,5.0,922.0,18.0,$39.58,,3.58,Road,routeA,990.88
cosmetics,C646865-3380/01,49.6,26.0,396.0,$4235.0,Male,33.0,14.0,59.0,7.0,Carrier A,$8.95,Supplier 3,Kolkata,5.0,174.0,22.0,$36.69,Pass,1.23,Sea,A,
haircare,C646845-3380/01,86.94,38.0,389.0,$5424.77,,73.0,9.0,,,Carrier C,$8.2,,Kolkata,9.0,935.0,6.0,$91.17,Pending,0.86,Air,route_B,863.93
haircare,C646815-3380/01,32.52,45.0,230.0,$4347.13,Male,22.0,21.0,77.0,2.0,Carrier C,$8.21,Supplier 2,Chennai,5.0,246.0,3.0,$46.91,Fail,2.4,Road,B,804.72
cosmetics,C440000-0000/01,15.49,92.0,577.0,$3122.88,Male,85.0,22.0,30.0,1.0,Carrier B,$3.57,Supplier 5,Mumbai,9.0,841.0,,$31.62,Pending,4.74,Road,,663.25
haircare,C440000-0000/04,51.43,14.0,414.0,$4548.79,Unknown,26.0,17.0,28.0,2.0,Carrier A,$4.54,,Chennai,24.0,,16.0,$17.61,Pass,3.03,Road,,994.34
skincare,C440000-0000/02,98.68,13.0,311.0,$4274.75,Male,66.0,,66.0,2.0,Carrier A,$6.48,,Chennai,19.0,732.0,12.0,$79.97,Pass,3.23,Rail,route_A,151.45
skincare,C631167-0535/0W,82.2,10.0,,$7090.07,Male,,9.0,52.0,6.0,Carrier B,$9.33,Supplier 2,Bangalore,2.0,736.0,4.0,$47.67,Pass,4.6,Sea,C,104.58
haircare,C631126-0535/0W,10.79,75.0,295.0,,Female,81.0,26.0,72.0,5.0,Carrier C,$7.63,Supplier 1,Kolkata,,879.0,9.0,$19.88,Pass,4.49,Road,B route,761.07
,C631123-0535/0W,76.47,9.0,558.0,$6762.21,Non-binary,86.0,24.0,85.0,8.0,Carrier C,$5.15,Supplier 4,Kolkata,27.0,195.0,24.0,$70.96,Pending,3.6,Road,route_B,
cosmetics,C631167-0535/0R,28.59,31.0,368.0,$1204.12,Male,81.0,2.0,49.0,9.0,Carrier B,$5.2,Supplier 4,Delhi,4.0,760.0,5.0,$72.31,Fail,4.1,Sea,routeC,121.45
cosmetics,C631126-0535/0R,47.52,34.0,440.0,$7100.28,Non-binary,42.0,6.0,99.0,6.0,Carrier A,$7.26,,Kolkata,,545.0,20.0,,Fail,1.72,Road,A,797.27
skincare,C631123-0535/0R,8.71,65.0,209.0,$8227.48,Female,7.0,10.0,57.0,,Carrier A,$9.68,,Kolkata,4.0,220.0,23.0,$31.36,Fail,1.14,Sea,,930.84
skincare,C631167-0116/0R,96.92,49.0,882.0,,Unknown,12.0,12.0,29.0,9.0,Carrier C,$4.92,Supplier 5,Kolkata,18.0,199.0,29.0,$41.82,Pass,3.94,Air,routeA,690.97
,C631126-0116/0R,27.62,39.0,76.0,$3257.33,,38.0,3.0,2.0,6.0,Carrier A,$7.99,Supplier 3,Mumbai,4.0,470.0,29.0,$10.69,Fail,4.99,Sea,route_B,465.77
haircare,C631123-0116/0R,85.88,49.0,727.0,$8252.62,Male,99.0,16.0,23.0,3.0,Carrier C,$2.8,Supplier 5,Kolkata,4.0,,7.0,$72.13,Pending,2.14,Sea,route_C,654.11
haircare,C631167-0116/0B,54.41,75.0,,$7207.48,Male,53.0,24.0,26.0,5.0,Carrier B,$5.83,Supplier 4,Kolkata,22.0,695.0,20.0,$31.5,Pending,2.55,Rail,route_B,244.37
haircare,C631126-0116/0B,59.17,97.0,804.0,$5090.81,,68.0,3.0,7.0,1.0,Carrier C,$2.99,Supplier 4,Mumbai,13.0,373.0,,$58.7,Pass,3.11,Rail,C,183.31
haircare,C631123-0116/0B,51.56,21.0,985.0,$2279.99,Male,71.0,11.0,35.0,4.0,Carrier A,$2.0,Supplier 2,Kolkata,15.0,873.0,8.0,$60.1,Pass,1.25,Road,,661.2
skincare,C639881-00821/R,6.78,40.0,451.0,$5222.55,Male,82.0,2.0,57.0,4.0,Carrier C,$9.68,Supplier 1,,,788.0,23.0,$53.55,Pending,1.35,Rail,c,425.15
haircare,C639865-00821/R,58.59,22.0,279.0,$3982.98,Unknown,7.0,5.0,63.0,9.0,Carrier C,$8.02,Supplier 4,Kolkata,20.0,158.0,7.0,,Pass,1.24,Road,,928.42
haircare,C639881-00820/E,12.18,81.0,393.0,$2246.18,Non-binary,55.0,28.0,6.0,1.0,Carrier C,$9.7,Supplier 4,Delhi,7.0,829.0,16.0,$57.89,Pass,,Air,b,
skincare,C639865-00820/E,65.99,54.0,212.0,$4019.95,Female,,2.0,50.0,8.0,Carrier A,$9.45,Supplier 3,Kolkata,19.0,,,$92.56,Fail,1.21,Sea,c,207.95
cosmetics,C639881-00511/X,3.82,,616.0,$3780.32,Unknown,7.0,17.0,77.0,6.0,Carrier B,$4.15,Supplier 5,Mumbai,5.0,969.0,13.0,$33.98,Fail,0.28,Sea,a,125.95
haircare,C639865-00511/X,24.29,46.0,812.0,,Male,44.0,23.0,2.0,9.0,Carrier B,$8.44,Supplier 4,Kolkata,25.0,987.0,11.0,$89.47,Pending,2.76,Road,c,804.16
cosmetics,C639881-00501/X,40.6,,692.0,$9397.64,Male,62.0,10.0,73.0,4.0,Carrier C,$1.94,Supplier 4,Chennai,24.0,,27.0,,Pass,0.97,Air,b,695.43
haircare,C639865-00501/X,52.09,,345.0,$3419.63,Female,70.0,16.0,38.0,4.0,Carrier C,$8.33,,Chennai,19.0,152.0,7.0,$10.65,Fail,3.68,Air,routeB,916.27
haircare,C639881-00156/X,92.32,70.0,62.0,$7899.91,Male,42.0,5.0,51.0,5.0,Carrier A,$8.73,Supplier 2,Kolkata,26.0,586.0,16.0,$15.28,Pending,,,c,572.31
haircare,C639865-00156/X,44.17,82.0,462.0,$4800.56,Non-binary,96.0,1.0,39.0,3.0,Carrier B,$7.17,Supplier 5,,2.0,152.0,25.0,$69.68,Pending,4.28,Air,A,365.79
cosmetics,C639881-00153/X,84.06,84.0,,$8664.39,Non-binary,49.0,1.0,74.0,8.0,,$9.78,Supplier 3,Kolkata,16.0,704.0,22.0,$14.06,Pending,4.18,Rail,A route,239.11
skincare,C639865-00153/X,90.51,1.0,287.0,$7292.68,Unknown,21.0,28.0,87.0,5.0,Carrier C,$4.98,Supplier 5,Delhi,9.0,904.0,14.0,$64.87,Fail,0.27,Air,route_A,762.77
haircare,H214301-0000/00,60.51,65.0,868.0,$9864.33,Unknown,45.0,23.0,84.0,9.0,Carrier C,$8.5,Supplier 5,Mumbai,14.0,466.0,22.0,$20.11,Pending,2.33,Road,B route,448.45
cosmetics,C647982-9160/13,72.46,73.0,874.0,,Male,93.0,9.0,33.0,8.0,Carrier C,$9.91,Supplier 4,Chennai,27.0,801.0,,$52.93,Pending,0.32,Road,B route,313.38
cosmetics,C647982-9159/20,31.53,91.0,640.0,$3601.82,Female,98.0,,43.0,5.0,Carrier B,$6.14,,Bangalore,,182.0,20.0,$15.07,Fail,3.42,Rail,routeA,338.93
haircare,C647982-9112/02,52.56,69.0,378.0,$9027.34,Male,74.0,13.0,5.0,1.0,,,,Kolkata,17.0,762.0,25.0,,Fail,3.48,Sea,B route,532.29
cosmetics,C647965-9160/13,14.43,80.0,474.0,$8355.02,Female,9.0,22.0,84.0,1.0,Carrier B,$5.34,Supplier 2,Kolkata,18.0,552.0,27.0,$42.32,Fail,0.41,Road,B,522.52
haircare,C647965-9159/20,51.69,32.0,885.0,,Non-binary,76.0,9.0,32.0,8.0,Carrier A,$6.52,Supplier 1,Delhi,5.0,638.0,10.0,$51.13,Fail,2.35,,A,791.49
skincare,C647965-9112/02,92.61,26.0,426.0,$6579.39,Female,63.0,12.0,85.0,9.0,Carrier B,$1.81,Supplier 1,Bangalore,4.0,250.0,8.0,$72.11,Fail,2.99,Air,routeA,143.66
cosmetics,C647915-9160/13,72.59,33.0,187.0,$4020.58,Female,85.0,22.0,10.0,,Carrier A,$4.32,Supplier 2,Delhi,,711.0,15.0,$15.9,Fail,3.18,,b,581.58
haircare,C647915-9159/20,77.04,58.0,872.0,$2948.63,Female,15.0,3.0,4.0,8.0,Carrier C,,Supplier 2,Mumbai,10.0,158.0,23.0,$42.87,Fail,,Sea,C route,188.51
