Product type,SKU,Estimated price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Demurrage
skincare,C628065-47162/5,36000.0,37.0,922.0,$8280.37,Unknown,9.0,27.0,,7.0,Carrier C,$666.00,Supplier 2,Chennai,7.0,882.0,,$82.01,Pending,2.78,Sea,route_C,256.59,0.0
haircare,C628082-47295/2,96630.0,38.0,367.0,,Unknown,72.0,7.0,58.0,3.0,Carrier B,$238.00,Supplier 5,Delhi,28.0,439.0,,$89.01,Pass,0.42,Rail,b,720.1,0.0
cosmetics,C628065-47295/2,53570.0,77.0,158.0,$6230.78,Female,90.0,20.0,57.0,8.0,Carrier C,$641.00,Supplier 3,Delhi,19.0,584.0,,$30.22,Fail,4.26,Road,,155.42,0.0
skincare,C628082-47295/1,55070.0,24.0,513.0,$8087.93,Male,45.0,19.0,42.0,5.0,Carrier A,$591.00,Supplier 2,,13.0,161.0,8.0,$88.53,Pending,,Road,b,506.71,0.0
cosmetics,C628065-47295/1,30460.0,26.0,497.0,$7642.06,,29.0,25.0,,8.0,Carrier B,$666.00,,Mumbai,19.0,762.0,10.0,,Pass,3.36,Sea,C route,767.23,0.0
cosmetics,C641782-20418/3,98100.0,22.0,192.0,$6271.68,Male,35.0,5.0,75.0,8.0,,$805.00,Supplier 1,Chennai,21.0,980.0,21.0,$45.95,Fail,4.92,Rail,routeC,965.08,0.0
skincare,C641765-20418/3,,31.0,803.0,,Non-binary,93.0,9.0,89.0,,Carrier B,,Supplier 3,Delhi,18.0,,5.0,$55.74,Pending,2.93,Road,routeC,902.17,620827.0
cosmetics,C641782-20418/4,70430.0,17.0,778.0,$6789.88,Male,63.0,11.0,84.0,4.0,Carrier C,,Supplier 4,,14.0,904.0,,$61.39,Pending,3.08,Rail,route_C,814.26,
haircare,C641765-20418/4,87810.0,62.0,950.0,,Unknown,81.0,3.0,48.0,1.0,Carrier B,$908.00,,Mumbai,9.0,270.0,10.0,$12.97,Pass,0.17,Sea,B route,670.45,530684.0
skincare,C641782-20426/6,92870.0,38.0,714.0,$7823.66,Male,21.0,,7.0,9.0,Carrier A,$820.00,Supplier 2,Chennai,27.0,109.0,24.0,,Fail,4.58,Sea,route_C,980.98,2236614.0
cosmetics,C641765-20426/6,85310.0,36.0,,$7712.12,Non-binary,,29.0,,6.0,Carrier A,$400.00,Supplier 4,Mumbai,5.0,,17.0,$72.96,Pending,0.5,Air,,950.72,0.0
haircare,C641782-20426/5,95950.0,54.0,693.0,$7351.16,Non-binary,52.0,1.0,29.0,4.0,Carrier C,,Supplier 2,,1.0,923.0,23.0,$70.01,Pending,0.59,Sea,routeC,334.42,0.0
skincare,C641765-20426/5,99760.0,4.0,341.0,$1031.08,Male,8.0,23.0,83.0,4.0,Carrier C,$492.00,Supplier 5,,25.0,669.0,26.0,$93.11,Pass,,Sea,A,713.98,0.0
skincare,C641782-20412/8,44160.0,55.0,281.0,$9724.54,Female,87.0,10.0,99.0,1.0,Carrier C,$148.00,Supplier 5,Delhi,9.0,928.0,17.0,$54.34,Pass,3.0,Air,B route,,0.0
haircare,C641765-20412/8,60720.0,33.0,217.0,$8691.62,Female,21.0,1.0,29.0,,Carrier A,$318.00,Supplier 3,Chennai,22.0,961.0,16.0,$46.16,Pass,1.26,Air,routeB,232.68,0.0
cosmetics,C641782-20412/7,3420.0,72.0,288.0,$5757.58,Male,13.0,1.0,4.0,6.0,Carrier C,$374.00,Supplier 3,Mumbai,1.0,,,$14.75,Pass,2.77,Rail,B route,547.71,0.0
cosmetics,C641765-20412/7,16329.999999999998,87.0,341.0,$8288.46,Female,80.0,16.0,24.0,4.0,Carrier A,$497.00,Supplier 3,Delhi,16.0,684.0,26.0,$52.4,Pass,0.91,Sea,routeA,906.47,1817085.0
haircare,T020122-0000/00,44560.0,66.0,812.0,$3729.28,Female,20.0,20.0,34.0,2.0,Carrier A,$726.00,Supplier 5,Kolkata,20.0,348.0,10.0,$80.19,Fail,1.05,Road,c,260.11,0.0
cosmetics,C642901-0000/29,69410.0,35.0,942.0,$8664.36,Non-binary,86.0,4.0,12.0,9.0,Carrier A,$400.00,Supplier 2,Chennai,17.0,,10.0,$34.5,Pending,1.46,Rail,C,391.76,0.0
,C643001-0000/29,28960.0,82.0,162.0,$2384.46,Non-binary,75.0,28.0,32.0,3.0,Carrier C,$229.00,Supplier 5,,15.0,,29.0,$37.09,Fail,0.05,Rail,B,644.05,0.0
cosmetics,C623548-0000/20,89320.0,82.0,30.0,$7531.09,Non-binary,33.0,8.0,68.0,3.0,Carrier B,$297.00,Supplier 2,Chennai,21.0,696.0,7.0,$54.34,Fail,1.23,Road,routeB,623.12,0.0
cosmetics,C623548-0000/13,69750.0,22.0,561.0,$9151.67,Female,8.0,17.0,58.0,5.0,Carrier B,$485.00,Supplier 5,Chennai,3.0,102.0,1.0,$71.77,Pending,,Road,B,668.25,1737371.0
cosmetics,C623548-0000/15,50500.0,,196.0,,,,1.0,77.0,6.0,Carrier C,$441.00,Supplier 4,Mumbai,11.0,547.0,24.0,$48.39,Fail,1.8,Air,B route,753.15,0.0
cosmetics,C617191-12905/2,38460.0,85.0,73.0,$3467.43,Non-binary,,24.0,32.0,4.0,,$977.00,Supplier 5,Mumbai,18.0,570.0,24.0,$43.85,,2.36,,C route,823.36,0.0
skincare,C617191-12905/1,34400.0,73.0,39.0,$9999.55,,97.0,4.0,39.0,1.0,Carrier C,$956.00,Supplier 3,Bangalore,4.0,922.0,22.0,$76.39,Pass,3.21,Rail,A,969.41,646496.0
haircare,C617115-12905/2,10390.0,64.0,562.0,$2005.82,Unknown,69.0,14.0,,1.0,Carrier C,$272.00,,Chennai,13.0,538.0,8.0,$19.76,,3.27,Road,a,571.07,1647783.0
haircare,C617115-12905/1,20950.0,21.0,683.0,$1220.48,Female,53.0,20.0,59.0,5.0,Carrier A,$166.00,,Chennai,19.0,317.0,24.0,$87.43,Fail,1.51,Rail,C,812.98,0.0
skincare,C617191-12903/2,65940.0,40.0,889.0,,Non-binary,51.0,12.0,74.0,1.0,Carrier C,$744.00,Supplier 3,Bangalore,16.0,482.0,1.0,$28.46,Pending,2.99,Air,B route,203.19,0.0
cosmetics,C617191-12903/1,84710.0,25.0,253.0,$4023.61,Non-binary,27.0,27.0,89.0,8.0,,$363.00,Supplier 3,Mumbai,8.0,860.0,4.0,$71.28,Pass,,Rail,routeC,312.26,0.0
haircare,C617115-12903/2,24040.0,4.0,641.0,,Female,8.0,29.0,37.0,5.0,Carrier C,,Supplier 5,Kolkata,17.0,877.0,20.0,$98.45,Fail,4.59,Rail,routeB,548.8,0.0
skincare,C617115-12903/1,82090.0,81.0,717.0,$9667.33,Male,3.0,16.0,95.0,6.0,Carrier C,$366.00,Supplier 5,Chennai,5.0,912.0,18.0,,Pass,0.05,Road,routeC,136.58,0.0
,C617191-12902/2,56240.0,,336.0,$1281.17,Unknown,14.0,7.0,82.0,4.0,Carrier B,,Supplier 1,Kolkata,6.0,652.0,26.0,$79.76,Pass,3.77,Sea,c,766.66,0.0
,C617191-12902/1,94970.0,81.0,985.0,$2017.66,Non-binary,36.0,15.0,52.0,7.0,Carrier B,$910.00,Supplier 2,Kolkata,18.0,246.0,24.0,$58.99,Pending,2.75,Air,C route,725.0,0.0
skincare,C617115-12902/2,11410.0,31.0,163.0,$9374.58,Male,76.0,6.0,20.0,2.0,Carrier B,,,,,951.0,7.0,$58.94,Pending,3.68,Air,routeC,338.6,0.0
cosmetics,C617115-12902/1,47530.0,11.0,264.0,$9436.19,,88.0,6.0,96.0,9.0,Carrier C,$349.00,Supplier 4,Mumbai,19.0,322.0,23.0,$76.43,Pending,2.17,,,597.67,2090875.0
cosmetics,C617191-12900/2,52200.0,,787.0,$1567.58,Non-binary,97.0,,40.0,7.0,,$890.00,Supplier 4,Mumbai,14.0,695.0,25.0,$94.78,Pending,4.89,Road,C route,117.65,
cosmetics,C617191-12900/1,44720.0,40.0,115.0,$4235.61,Male,14.0,13.0,60.0,8.0,,$856.00,Supplier 4,Bangalore,25.0,321.0,26.0,$35.14,Pass,3.23,Road,routeC,709.35,0.0
haircare,C617115-12900/2,11590.0,71.0,821.0,$4034.02,Male,41.0,26.0,94.0,1.0,Carrier A,$679.00,,Chennai,3.0,547.0,19.0,$95.84,Pending,2.52,Air,route_C,872.92,1868789.0
haircare,C617115-12900/1,8350.0,22.0,219.0,$5208.77,Male,28.0,6.0,20.0,5.0,Carrier B,$385.00,Supplier 4,Mumbai,25.0,737.0,19.0,$65.68,Pass,1.8,Sea,B,465.61,
skincare,C518009-0000/04,91640.0,43.0,40.0,$6872.06,Non-binary,85.0,29.0,55.0,3.0,Carrier A,$244.00,Supplier 3,Delhi,4.0,949.0,28.0,$26.74,Pass,4.11,Sea,B route,879.76,1946808.0
haircare,C518007-0000/04,12180.0,17.0,923.0,$9458.33,,27.0,18.0,88.0,5.0,Carrier C,$263.00,Supplier 5,Delhi,9.0,254.0,4.0,$34.73,Pass,4.42,Air,b,118.46,0.0
skincare,C518006-0000/04,72080.0,36.0,279.0,$4556.15,Non-binary,4.0,16.0,8.0,5.0,Carrier A,$239.00,Supplier 4,Chennai,2.0,,24.0,$30.79,Pending,1.73,Road,c,,0.0
cosmetics,C518002-0000/04,89260.0,98.0,798.0,$9116.79,Non-binary,,23.0,,,Carrier B,$472.00,Supplier 1,Kolkata,2.0,572.0,17.0,$70.26,Pending,1.02,Road,routeB,368.07,0.0
,C518009-0000/03,17480.0,60.0,,$7262.43,Female,55.0,16.0,57.0,9.0,Carrier B,$164.00,Supplier 4,Kolkata,24.0,147.0,23.0,$16.61,Pass,4.1,Rail,C,514.2,2161954.0
skincare,C518007-0000/03,24010.0,22.0,810.0,$3805.94,,6.0,22.0,3.0,6.0,Carrier A,$398.00,Supplier 3,,15.0,195.0,,$68.68,Pass,0.33,Rail,routeA,233.96,0.0
skincare,C518006-0000/03,76270.0,78.0,197.0,$9509.71,Unknown,13.0,28.0,,6.0,Carrier B,$110.00,Supplier 3,Kolkata,1.0,190.0,17.0,$39.3,Pass,4.93,Road,a,361.16,0.0
haircare,C518002-0000/03,41040.0,61.0,511.0,$3280.42,Male,14.0,7.0,97.0,,,$510.00,Supplier 5,Kolkata,17.0,613.0,9.0,$97.39,Pending,4.07,Rail,A,771.41,2139443.0
skincare,C518009-0000/02,44490.0,69.0,565.0,$9931.35,,80.0,,37.0,7.0,,$524.00,Supplier 5,Chennai,12.0,199.0,22.0,$55.26,Pending,2.11,Air,B,742.44,0.0
skincare,C518007-0000/02,39900.0,90.0,794.0,$7345.12,Non-binary,57.0,8.0,40.0,6.0,Carrier B,$656.00,Supplier 1,Chennai,2.0,176.0,12.0,,Pending,3.51,Sea,route_B,765.49,984137.0
cosmetics,C518006-0000/02,64080.0,81.0,702.0,,Female,86.0,28.0,97.0,8.0,Carrier B,$843.00,Supplier 3,Delhi,15.0,821.0,,$29.0,Pass,3.47,Road,routeC,262.27,2110732.0
cosmetics,C518002-0000/02,6000.0,8.0,720.0,$7023.74,Female,31.0,29.0,64.0,2.0,Carrier A,$458.00,Supplier 2,Bangalore,17.0,592.0,,$50.88,Pending,0.28,Sea,routeB,650.94,
cosmetics,C518009-0000/01,15230.0,51.0,135.0,$3070.32,Female,,21.0,,4.0,,$834.00,Supplier 5,Kolkata,16.0,157.0,10.0,$95.16,Fail,4.32,Rail,B,478.19,820697.0
,C518007-0000/01,42420.0,49.0,962.0,$9456.93,Female,48.0,29.0,92.0,5.0,Carrier B,$913.00,Supplier 5,Chennai,12.0,148.0,16.0,$23.64,Pending,1.24,Rail,route_A,848.29,
,C518006-0000/01,57640.0,72.0,336.0,$7041.01,Female,19.0,15.0,96.0,2.0,,$184.00,Supplier 5,Kolkata,15.0,174.0,16.0,$55.71,Pending,3.18,,B,,0.0
haircare,C518002-0000/01,80180.0,82.0,725.0,$9522.69,Male,42.0,26.0,17.0,3.0,Carrier C,$283.00,Supplier 2,Chennai,18.0,308.0,27.0,$67.2,Pending,,Road,routeC,658.08,755022.0
cosmetics,C518009-0000/12,97450.0,85.0,850.0,$3270.17,Female,97.0,5.0,6.0,8.0,Carrier A,$127.00,Supplier 5,Bangalore,1.0,,27.0,$49.48,Pending,0.74,Sea,A,810.83,1674897.0
cosmetics,C518007-0000/12,68760.0,30.0,278.0,$5191.01,Unknown,63.0,1.0,3.0,6.0,Carrier C,$164.00,Supplier 3,Kolkata,20.0,260.0,26.0,$85.32,Fail,0.19,,c,331.71,809862.0
cosmetics,C518006-0000/12,81120.0,74.0,433.0,$8179.11,Female,21.0,14.0,92.0,,Carrier C,$495.00,Supplier 1,Chennai,5.0,849.0,9.0,$30.78,,4.34,Road,routeC,825.82,0.0
cosmetics,C518002-0000/12,16350.000000000002,91.0,33.0,$9184.97,Female,69.0,10.0,61.0,9.0,Carrier C,,Supplier 2,Delhi,24.0,162.0,20.0,$75.68,Pending,2.13,Rail,routeB,697.36,0.0
haircare,C518009-0000/29,36060.0,75.0,684.0,$4646.97,Unknown,,8.0,64.0,3.0,Carrier A,$288.00,Supplier 5,Delhi,1.0,567.0,11.0,$57.04,Fail,0.43,,route_B,845.93,0.0
cosmetics,C518007-0000/29,64640.0,50.0,739.0,$4549.79,Unknown,6.0,3.0,64.0,8.0,Carrier A,$820.00,Supplier 4,Bangalore,10.0,861.0,14.0,$36.84,Pass,2.54,Road,C,206.6,0.0
skincare,C518006-0000/29,2270.0,50.0,294.0,$5182.7,Male,44.0,5.0,42.0,6.0,,$501.00,Supplier 1,,2.0,697.0,27.0,$37.63,Fail,0.85,Rail,,355.74,0.0
cosmetics,C518002-0000/29,65310.0,16.0,199.0,,Non-binary,21.0,21.0,87.0,8.0,Carrier A,$567.00,Supplier 3,Kolkata,8.0,134.0,19.0,$30.0,Pending,4.34,Air,b,894.47,
haircare,C651286-520A/27,50100.0,57.0,772.0,$7516.42,Male,47.0,10.0,76.0,7.0,Carrier A,$615.00,,,12.0,216.0,9.0,$84.12,Fail,3.6,Rail,routeB,612.21,419852.0
cosmetics,C651286-494A/72,77160.0,20.0,338.0,$8280.42,Non-binary,37.0,,,9.0,Carrier C,$839.00,Supplier 5,Chennai,23.0,,15.0,,Pass,0.57,Sea,route_B,650.8,0.0
skincare,C651286-492A/72,69050.0,10.0,426.0,$9747.68,,74.0,22.0,19.0,2.0,Carrier A,$791.00,Supplier 3,Delhi,28.0,412.0,20.0,$17.94,Pass,1.94,Road,a,,0.0
skincare,C651286-486A/27,26580.0,99.0,582.0,$8031.27,Male,7.0,11.0,23.0,5.0,Carrier A,,Supplier 5,Chennai,,654.0,20.0,$68.82,Fail,1.5,Sea,routeA,967.16,2239008.0
cosmetics,C651282-520A/27,66290.0,35.0,981.0,$6459.3,Female,37.0,21.0,77.0,4.0,Carrier C,$436.00,Supplier 3,Delhi,25.0,184.0,20.0,$59.6,Pending,2.09,Rail,B,162.91,0.0
cosmetics,C651282-494A/72,56070.0,48.0,362.0,$1737.22,Male,32.0,12.0,,8.0,Carrier A,$232.00,Supplier 5,Delhi,2.0,567.0,3.0,$42.38,Pass,3.4,Sea,a,913.16,0.0
cosmetics,C651282-492A/72,44360.0,45.0,882.0,$7619.22,,72.0,20.0,45.0,3.0,Carrier B,$260.00,Supplier 1,Chennai,29.0,137.0,29.0,$11.32,Pass,1.76,,A route,107.9,1550610.0
skincare,C651282-486A/27,89060.0,58.0,227.0,$9013.03,Female,16.0,20.0,22.0,6.0,Carrier B,$114.00,Supplier 5,Delhi,7.0,538.0,,$79.26,Pending,4.8,Air,route_A,194.82,0.0
cosmetics,C651265-520A/27,,40.0,27.0,$3896.71,Non-binary,85.0,27.0,43.0,6.0,Carrier B,$811.00,Supplier 2,Delhi,10.0,726.0,20.0,$11.01,Pass,0.5,Road,A route,665.18,1430557.0
haircare,C651265-494A/72,99020.0,12.0,968.0,$2168.91,Unknown,71.0,11.0,46.0,4.0,Carrier B,$173.00,Supplier 2,Mumbai,8.0,447.0,,$94.54,Fail,3.82,Rail,C,211.4,0.0
skincare,C651265-492A/72,99230.0,9.0,207.0,$4182.34,Unknown,63.0,21.0,71.0,8.0,Carrier B,$800.00,Supplier 3,Delhi,12.0,391.0,29.0,$47.25,Pending,4.56,Sea,route_B,295.33,1951926.0
skincare,C651265-486A/27,4660.0,98.0,932.0,$9949.61,Female,80.0,21.0,23.0,7.0,Carrier A,$520.00,Supplier 5,Chennai,12.0,745.0,13.0,$29.6,Fail,3.26,Air,A,254.43,2136303.0
skincare,C642044-15527/1,37750.0,75.0,417.0,$1580.44,Non-binary,51.0,15.0,35.0,3.0,Carrier B,$106.00,Supplier 3,Delhi,26.0,754.0,20.0,$29.75,Pass,4.71,Rail,,553.73,0.0
cosmetics,C642044-15519/4,90380.0,87.0,105.0,$7771.32,Female,25.0,11.0,47.0,4.0,Carrier C,$520.00,Supplier 5,Mumbai,12.0,900.0,15.0,$60.71,Pass,0.12,Rail,route_C,733.12,1461501.0
cosmetics,C642044-15521/3,15540.0,85.0,347.0,,Male,81.0,11.0,35.0,8.0,Carrier B,$592.00,Supplier 5,Chennai,29.0,181.0,1.0,$13.38,,1.36,Rail,,177.17,1038610.0
haircare,C642044-15525/2,77470.0,19.0,123.0,$1041.19,Non-binary,70.0,29.0,58.0,9.0,,$574.00,Supplier 3,Delhi,2.0,408.0,4.0,$70.14,Pending,3.09,Rail,,,1194023.0
cosmetics,C642044-0079/74,41090.0,96.0,741.0,,Female,50.0,7.0,32.0,5.0,Carrier C,$475.00,Supplier 3,Kolkata,25.0,348.0,5.0,$72.93,Fail,1.55,Rail,A route,863.22,2269578.0
skincare,C463312-0788/53,21760.0,29.0,437.0,$6932.3,Non-binary,1.0,27.0,84.0,8.0,,$304.00,Supplier 4,Delhi,12.0,689.0,4.0,$93.83,Fail,3.27,Road,route_C,933.36,0.0
haircare,C463312-0642/73,97530.0,91.0,,,Non-binary,15.0,10.0,68.0,4.0,Carrier B,$782.00,Supplier 3,Bangalore,5.0,554.0,,$97.48,Pass,0.22,Sea,A,,0.0
,C463312-0578/12,63970.0,49.0,950.0,$5962.37,Female,46.0,7.0,,3.0,,$503.00,Supplier 2,Delhi,28.0,783.0,16.0,$17.89,Pass,4.56,Road,,773.63,320728.0
haircare,C463304-0788/53,68170.0,,,$3708.64,Non-binary,33.0,24.0,44.0,9.0,Carrier C,$914.00,Supplier 2,Kolkata,13.0,211.0,26.0,$82.35,Pending,1.87,Air,routeB,803.88,0.0
cosmetics,C463304-0642/73,28490.0,47.0,831.0,$7982.47,Female,83.0,4.0,27.0,7.0,Carrier A,,Supplier 3,Kolkata,4.0,111.0,19.0,$46.46,Fail,2.19,Rail,route_C,137.68,0.0
cosmetics,C463304-0578/12,4550.0,82.0,584.0,$3455.28,Non-binary,82.0,11.0,37.0,1.0,Carrier C,$384.00,Supplier 5,Kolkata,15.0,203.0,28.0,$93.94,,,Air,routeB,974.93,0.0
skincare,C643382-374A/67,81910.0,26.0,859.0,$3221.06,Female,92.0,16.0,31.0,1.0,Carrier B,$766.00,Supplier 4,Bangalore,,336.0,,$83.04,Fail,3.44,Air,C route,736.91,0.0
haircare,C643382-374A/18,98930.0,69.0,157.0,$4681.12,Unknown,28.0,,17.0,4.0,Carrier B,$227.00,Supplier 1,Kolkata,15.0,,14.0,$82.94,Pending,,Road,routeA,121.52,0.0
cosmetics,C643382-373A/67,55130.0,52.0,452.0,$1562.32,Non-binary,47.0,7.0,14.0,5.0,Carrier A,,Supplier 3,Mumbai,13.0,792.0,28.0,$91.52,Fail,4.96,Rail,B,949.64,0.0
skincare,C643382-373A/18,46120.0,79.0,116.0,$4279.36,Male,19.0,4.0,56.0,1.0,Carrier B,$275.00,Supplier 1,Delhi,5.0,221.0,26.0,$59.93,,3.3,Air,C,489.74,
,C643382-671A/67,43190.0,80.0,975.0,$8224.37,Male,55.0,29.0,8.0,3.0,Carrier A,$663.00,Supplier 3,Kolkata,21.0,201.0,2.0,$60.79,Fail,3.08,Rail,c,672.34,0.0
cosmetics,C643382-671A/61,40770.0,90.0,166.0,$2639.55,Unknown,86.0,8.0,4.0,3.0,Carrier A,$191.00,Supplier 5,Delhi,15.0,634.0,6.0,$31.08,Pending,0.02,Air,A route,178.37,1403571.0
haircare,C643382-374A/68,67230.0,,546.0,$1774.56,,,5.0,89.0,7.0,Carrier B,$848.00,Supplier 2,Mumbai,26.0,447.0,6.0,$76.89,,4.59,Air,routeB,527.2,0.0
haircare,C643382-373A/68,15700.0,94.0,615.0,$6323.64,Male,55.0,10.0,63.0,2.0,Carrier C,$601.00,Supplier 1,Kolkata,5.0,861.0,14.0,$49.39,Pending,1.82,Road,routeB,751.44,1439444.0
haircare,C643382-671A/68,,42.0,886.0,$9784.6,Unknown,,9.0,2.0,5.0,Carrier C,$672.00,Supplier 2,Chennai,27.0,800.0,8.0,$55.23,Pass,1.84,Rail,route_A,,1111822.0
haircare,C643365-374A/67,64560.0,60.0,985.0,$6611.64,,,9.0,12.0,9.0,Carrier C,$789.00,,Kolkata,22.0,750.0,,$15.05,Fail,0.78,Sea,B route,277.68,0.0
cosmetics,C643365-374A/18,28960.0,81.0,979.0,$3649.61,Non-binary,22.0,11.0,23.0,3.0,Carrier B,$593.00,Supplier 5,Delhi,15.0,177.0,17.0,$91.76,Pending,1.92,Air,C,414.37,1480364.0
cosmetics,C643365-373A/67,77910.0,44.0,506.0,$8047.27,Unknown,82.0,28.0,2.0,1.0,Carrier B,$973.00,Supplier 3,Chennai,,752.0,9.0,$11.73,Pending,0.51,Road,routeA,328.64,0.0
skincare,C643365-373A/18,57900.0,71.0,470.0,$9401.97,Male,88.0,24.0,20.0,6.0,Carrier A,$407.00,Supplier 2,Mumbai,18.0,538.0,14.0,$98.2,Pending,1.57,Sea,b,622.33,850900.0
skincare,C643365-671A/67,82080.0,1.0,933.0,$7777.17,Non-binary,46.0,5.0,55.0,3.0,Carrier B,,Supplier 5,Chennai,28.0,378.0,20.0,$11.47,Pending,1.23,Air,route_A,124.96,0.0
,C643365-671A/61,4160.0,7.0,515.0,$8299.7,Male,82.0,25.0,37.0,9.0,Carrier C,$391.00,,Chennai,17.0,859.0,18.0,$29.61,Pending,0.88,Air,route_A,416.32,0.0
cosmetics,C643365-374A/68,,44.0,209.0,$8514.25,Female,56.0,2.0,46.0,4.0,Carrier A,$717.00,Supplier 3,Kolkata,23.0,889.0,3.0,$11.11,Fail,4.07,Sea,,731.34,615424.0
cosmetics,C643365-373A/68,28280.0,30.0,45.0,$8145.66,Non-binary,92.0,,25.0,6.0,Carrier B,$103.00,Supplier 3,,11.0,613.0,7.0,$89.94,Pending,0.43,Road,c,550.08,1287148.0
cosmetics,C643365-671A/68,62250.0,80.0,361.0,$1202.94,Unknown,,29.0,,8.0,Carrier C,$932.00,Supplier 3,Mumbai,16.0,185.0,1.0,$60.11,Fail,3.46,Sea,,799.64,2136215.0
haircare,C643345-374A/67,99270.0,99.0,822.0,$5159.11,Non-binary,79.0,19.0,69.0,3.0,Carrier B,$247.00,Supplier 1,Bangalore,22.0,152.0,8.0,$81.19,Pass,0.8,,c,455.2,0.0
cosmetics,C643345-374A/18,34080.0,78.0,501.0,$2153.68,Male,61.0,13.0,,9.0,Carrier C,$501.00,Supplier 4,Delhi,27.0,786.0,20.0,$59.76,Pass,3.48,Rail,routeA,951.21,1226276.0
,C643345-373A/67,25810.0,96.0,170.0,$9620.72,Female,13.0,1.0,,7.0,Carrier A,$593.00,Supplier 2,Delhi,11.0,104.0,25.0,$93.05,Fail,3.27,Rail,C route,618.99,
cosmetics,C643345-373A/18,21790.0,99.0,82.0,,Female,3.0,3.0,40.0,4.0,Carrier C,$889.00,Supplier 1,Chennai,,419.0,19.0,$58.98,Pending,1.09,Road,routeB,489.36,0.0
skincare,C643345-671A/67,79270.0,87.0,760.0,$4273.56,Non-binary,33.0,25.0,93.0,8.0,Carrier B,$513.00,Supplier 5,Delhi,2.0,,6.0,$73.08,Pass,4.42,Road,,750.52,412492.0
haircare,C643345-671A/61,99030.0,73.0,736.0,$7367.4,Non-binary,57.0,14.0,75.0,3.0,Carrier A,,Supplier 5,Chennai,,,13.0,$25.05,Pass,0.11,Road,B route,202.29,1581440.0
haircare,C643345-374A/68,27380.0,63.0,587.0,$1977.32,Unknown,66.0,24.0,32.0,9.0,Carrier A,$927.00,Supplier 2,Mumbai,20.0,581.0,7.0,$65.57,Pass,1.86,Road,a,443.17,0.0
haircare,C643345-373A/68,41380.0,52.0,48.0,$1665.51,Unknown,4.0,9.0,98.0,1.0,Carrier C,$381.00,Supplier 2,Kolkata,26.0,241.0,25.0,$80.24,Fail,1.38,,B route,972.85,711293.0
skincare,C643345-671A/68,98900.0,12.0,343.0,$6702.72,,55.0,9.0,40.0,8.0,Carrier B,$564.00,Supplier 3,Bangalore,27.0,166.0,19.0,$74.72,,1.39,Sea,a,110.35,0.0
skincare,C643317-374A/67,34960.0,45.0,530.0,$9265.68,Female,30.0,18.0,69.0,7.0,Carrier C,$466.00,Supplier 3,Chennai,28.0,726.0,6.0,$54.77,Pass,3.49,Air,,458.16,932386.0
cosmetics,C643317-374A/18,39730.0,,686.0,$7188.65,Unknown,16.0,27.0,48.0,8.0,Carrier C,$157.00,Supplier 1,Chennai,18.0,997.0,23.0,$52.63,Pass,0.54,Air,,933.87,2262129.0
haircare,C643317-373A/67,85690.0,61.0,,,Female,,13.0,32.0,6.0,Carrier B,$959.00,Supplier 2,Delhi,13.0,845.0,11.0,$23.06,Fail,,Road,A,261.67,2437138.0
skincare,C643317-373A/18,89590.0,46.0,43.0,$3493.39,,83.0,5.0,22.0,7.0,Carrier C,$180.00,Supplier 3,Delhi,22.0,556.0,2.0,$42.24,,0.86,Road,,721.37,0.0
skincare,C643317-671A/67,4420.0,11.0,902.0,$3966.73,Male,,8.0,1.0,4.0,Carrier B,$134.00,Supplier 3,Chennai,17.0,155.0,24.0,$90.61,Pass,2.33,Air,routeC,262.67,0.0
skincare,C643317-671A/61,2860.0,37.0,370.0,$8856.96,Male,58.0,27.0,8.0,6.0,Carrier A,$477.00,Supplier 1,Chennai,16.0,458.0,6.0,$21.69,Pending,0.85,Road,a,771.19,
skincare,C643317-374A/68,65140.0,54.0,864.0,$5940.48,Unknown,70.0,1.0,39.0,6.0,Carrier A,$125.00,Supplier 4,Mumbai,11.0,722.0,6.0,$35.91,Fail,0.22,Sea,,698.14,663107.0
skincare,C643317-373A/68,78240.0,55.0,664.0,$1647.0,Unknown,12.0,,20.0,8.0,Carrier C,$352.00,Supplier 1,Chennai,,,12.0,,,1.13,,a,425.28,1038005.0
cosmetics,C643317-671A/68,82580.0,67.0,671.0,$8218.79,Unknown,38.0,14.0,83.0,6.0,Carrier C,$638.00,Supplier 1,Mumbai,9.0,,22.0,$76.22,Pending,0.66,Sea,route_A,768.07,1422386.0
skincare,C553546-0000/11,20600.0,87.0,540.0,$3809.88,,65.0,27.0,64.0,5.0,Carrier B,$481.00,Supplier 4,Chennai,6.0,297.0,27.0,$81.4,Pass,4.32,Sea,route_A,473.57,2479627.0
cosmetics,C553546-0000/10,94910.0,73.0,774.0,$2977.47,Unknown,35.0,8.0,67.0,8.0,Carrier B,$346.00,Supplier 4,Mumbai,10.0,825.0,1.0,$70.95,Pass,1.31,Rail,,,
haircare,C553535-0000/11,79410.0,17.0,441.0,$4946.78,Unknown,84.0,9.0,84.0,,Carrier C,$956.00,Supplier 4,Delhi,21.0,,4.0,$17.57,Fail,2.43,Rail,routeB,347.81,0.0
