Product type,SKU,Estimated price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Demurrage
haircare,C573343-5366/43,12130.0,90.0,846.0,$5202.68,Female,31.0,6.0,67.0,1.0,Carrier B,$809.00,Supplier 3,Delhi,18.0,980.0,6.0,$31.77,Pass,2.12,Sea,routeB,168.73,0.0
skincare,C573362-5368/20,10790.0,52.0,627.0,$1387.7,Unknown,93.0,10.0,86.0,1.0,Carrier B,$748.00,Supplier 2,Bangalore,5.0,182.0,25.0,$51.78,Fail,1.34,Sea,routeB,150.7,316941.0
cosmetics,C573351-5368/20,12390.0,15.0,781.0,$4921.11,Male,50.0,19.0,61.0,5.0,Carrier C,$231.00,Supplier 4,Kolkata,12.0,543.0,6.0,$31.06,Pending,0.68,Air,c,129.05,0.0
haircare,C573343-5368/20,40300.0,,203.0,$4569.58,,73.0,28.0,21.0,2.0,Carrier C,$171.00,Supplier 3,,6.0,180.0,19.0,$77.06,Pass,0.2,Rail,A,762.39,0.0
cosmetics,C573362-5420/37,79570.0,74.0,283.0,$6139.71,Female,20.0,19.0,40.0,2.0,Carrier A,$103.00,Supplier 1,,1.0,934.0,6.0,$27.78,,1.23,,B route,498.43,
skincare,C573351-5420/37,64420.0,51.0,845.0,$3505.54,Male,,,50.0,7.0,Carrier C,$350.00,Supplier 5,,15.0,210.0,,$73.35,,3.53,Air,routeA,735.66,
cosmetics,C573343-5420/37,89030.0,,510.0,$1189.6,Unknown,5.0,7.0,49.0,4.0,Carrier B,$218.00,Supplier 3,Chennai,6.0,761.0,,$51.32,Fail,0.74,Road,,887.33,0.0
,C573362-9414/04,69620.0,23.0,896.0,$4653.68,,62.0,14.0,99.0,3.0,,$822.00,Supplier 2,Chennai,7.0,646.0,6.0,$37.69,Pass,4.72,Sea,route_C,270.59,0.0
skincare,C573351-9414/04,76740.0,63.0,915.0,$2043.89,Male,23.0,21.0,37.0,3.0,Carrier A,$847.00,Supplier 2,Mumbai,17.0,569.0,26.0,$30.04,Fail,3.92,Sea,A route,108.95,1274546.0
,C573343-9414/04,71960.0,41.0,,$2677.52,Male,42.0,2.0,90.0,3.0,Carrier B,$546.00,Supplier 3,Mumbai,24.0,116.0,23.0,$80.58,Fail,4.92,Rail,route_B,,1897819.0
haircare,R089782-0000/06,73820.0,40.0,526.0,$1895.27,,67.0,20.0,99.0,4.0,Carrier A,$829.00,,Chennai,10.0,120.0,3.0,$78.84,Pending,4.08,Sea,route_A,931.02,0.0
haircare,R089781-0000/06,56460.0,9.0,,$8056.01,Unknown,11.0,19.0,8.0,9.0,Carrier C,$608.00,Supplier 3,Chennai,10.0,103.0,5.0,$72.69,Fail,3.71,Air,A,301.18,1350523.0
,R089782-0000/05,95750.0,14.0,7.0,,,13.0,,59.0,,Carrier C,$991.00,Supplier 4,Delhi,,218.0,19.0,$77.62,Pass,2.97,Rail,b,464.79,1478698.0
cosmetics,R089781-0000/05,30630.0,13.0,504.0,$1174.18,Unknown,75.0,4.0,74.0,7.0,Carrier A,$297.00,Supplier 3,Chennai,12.0,146.0,16.0,$10.19,Pass,3.36,Air,routeB,308.82,1608140.0
skincare,R089782-0000/04,67400.0,8.0,,$9416.55,Male,7.0,6.0,94.0,5.0,,$646.00,Supplier 1,Bangalore,24.0,217.0,8.0,$99.91,Fail,2.63,Road,A,735.31,0.0
skincare,R089781-0000/04,23620.0,19.0,447.0,$4910.14,Unknown,34.0,26.0,40.0,4.0,Carrier C,$625.00,Supplier 5,Chennai,5.0,965.0,6.0,$79.05,Pass,1.36,Rail,C,564.96,1880870.0
haircare,R089782-0000/03,40460.0,30.0,847.0,$2884.71,Unknown,45.0,2.0,14.0,6.0,Carrier C,$126.00,Supplier 4,Delhi,17.0,139.0,7.0,$79.92,Pending,2.14,Rail,routeC,197.87,0.0
cosmetics,R089781-0000/03,6620.0,92.0,414.0,$4400.44,Female,42.0,15.0,90.0,9.0,Carrier A,,Supplier 2,Mumbai,12.0,,4.0,$94.47,Fail,4.22,Road,routeA,335.39,1113107.0
skincare,R089782-0000/02,32540.0,91.0,81.0,$3423.77,Male,54.0,1.0,58.0,6.0,Carrier A,$784.00,Supplier 3,Bangalore,17.0,119.0,21.0,,Pass,2.73,Sea,c,695.9,
cosmetics,R089781-0000/02,5700.0,,594.0,$6542.99,Non-binary,88.0,25.0,48.0,3.0,Carrier B,$996.00,Supplier 5,Delhi,25.0,844.0,9.0,$33.28,,4.57,Air,route_C,662.5,0.0
haircare,R089782-0000/01,7900.0,44.0,928.0,$1005.81,Non-binary,23.0,13.0,21.0,6.0,Carrier B,$899.00,Supplier 5,,1.0,961.0,5.0,$87.29,Pending,3.38,Road,route_B,418.73,0.0
cosmetics,R089781-0000/01,46640.0,,915.0,$6282.17,Non-binary,5.0,27.0,74.0,9.0,Carrier C,,Supplier 2,Delhi,,766.0,13.0,$21.24,Pass,2.8,,A route,,967203.0
cosmetics,C617157-12905/2,35590.0,44.0,442.0,$6719.77,Unknown,63.0,28.0,41.0,3.0,Carrier A,$712.00,Supplier 4,Mumbai,,,11.0,$67.53,Pending,4.64,Sea,b,807.18,1734155.0
skincare,C617157-12905/1,23870.0,90.0,858.0,$8582.09,Male,71.0,3.0,5.0,2.0,Carrier A,$519.00,Supplier 5,Chennai,12.0,789.0,27.0,$28.34,Pending,1.13,Rail,a,,0.0
skincare,C617157-12903/2,32060.000000000004,3.0,593.0,$2923.3,Non-binary,98.0,1.0,,7.0,Carrier C,$532.00,Supplier 4,Mumbai,23.0,189.0,23.0,$29.85,Fail,4.18,Sea,route_A,222.73,2342008.0
haircare,C617157-12903/1,94140.0,69.0,754.0,$6108.27,Female,98.0,1.0,,1.0,Carrier C,$402.00,Supplier 4,Chennai,,933.0,3.0,$40.77,Fail,2.95,Road,A,740.33,
haircare,C617157-12902/2,72940.0,50.0,860.0,$5392.16,Non-binary,52.0,11.0,90.0,2.0,Carrier A,$586.00,Supplier 4,Bangalore,11.0,,8.0,$61.51,Pending,3.43,,a,716.08,0.0
skincare,C617157-12902/1,77000.0,52.0,873.0,$2364.02,Unknown,73.0,16.0,22.0,4.0,Carrier C,$986.00,Supplier 3,Kolkata,4.0,936.0,1.0,$71.51,Pending,4.66,Road,b,900.28,493113.0
skincare,C617157-12900/2,39130.0,84.0,981.0,$4650.49,Non-binary,12.0,17.0,9.0,9.0,Carrier B,$631.00,Supplier 2,Mumbai,14.0,193.0,7.0,$93.31,Pending,,Sea,B,107.16,0.0
haircare,C617157-12900/1,65830.0,93.0,933.0,$8981.45,Unknown,13.0,16.0,9.0,7.0,,$518.00,Supplier 1,Bangalore,2.0,115.0,14.0,$20.34,Pass,2.07,Sea,c,511.63,732416.0
cosmetics,C619765-12905/2,65140.0,83.0,235.0,$8945.06,Female,65.0,21.0,32.0,7.0,Carrier B,$126.00,Supplier 3,Mumbai,27.0,805.0,,$72.83,Fail,2.84,Air,route_B,453.75,0.0
haircare,C619765-12905/1,44640.0,25.0,927.0,$4824.47,Female,77.0,12.0,71.0,1.0,Carrier C,,Supplier 3,,25.0,190.0,6.0,$85.76,Pass,,Sea,A route,782.07,0.0
haircare,C619765-12903/2,68690.0,77.0,711.0,$8057.66,Unknown,4.0,,52.0,7.0,Carrier B,$592.00,Supplier 2,Delhi,6.0,,24.0,$97.35,Fail,1.85,Sea,B route,949.72,0.0
cosmetics,C619765-12903/1,31990.0,79.0,924.0,$9613.61,Male,37.0,26.0,59.0,6.0,Carrier C,$507.00,Supplier 2,Delhi,10.0,175.0,27.0,$35.97,Pending,2.23,Sea,A,924.93,0.0
skincare,C617156-12902/2,50010.0,24.0,681.0,$3385.15,Male,,20.0,,4.0,Carrier C,,Supplier 4,Mumbai,7.0,240.0,7.0,$19.58,Pending,4.98,Rail,C,677.0,0.0
skincare,C617156-12902/1,47220.0,76.0,296.0,$6803.57,Unknown,51.0,,30.0,8.0,Carrier B,$532.00,Supplier 1,Mumbai,24.0,458.0,15.0,,Fail,4.53,Rail,route_B,623.21,1350566.0
skincare,C619765-12900/2,94560.0,50.0,332.0,$6864.71,Non-binary,68.0,3.0,25.0,7.0,Carrier C,$205.00,Supplier 4,Bangalore,15.0,548.0,16.0,$92.25,Pass,,Rail,C route,762.43,0.0
cosmetics,C619765-12900/1,99170.0,57.0,710.0,$3699.24,,79.0,18.0,49.0,2.0,Carrier C,$985.00,Supplier 1,Kolkata,12.0,607.0,27.0,$28.49,Pending,,Sea,a,228.52,0.0
cosmetics,C619747-12905/2,1880.0,,961.0,,Non-binary,74.0,9.0,74.0,9.0,Carrier C,$971.00,Supplier 5,Chennai,5.0,600.0,,$56.92,Pass,0.34,Road,routeC,508.15,0.0
cosmetics,C619747-12905/1,63180.0,73.0,173.0,$6849.02,Female,60.0,28.0,78.0,2.0,Carrier B,$482.00,,Mumbai,11.0,804.0,20.0,$19.08,Fail,,Sea,routeB,558.11,0.0
skincare,C619747-12903/2,45080.0,85.0,10.0,$8964.89,Non-binary,84.0,4.0,33.0,7.0,Carrier C,$978.00,Supplier 1,Mumbai,26.0,746.0,8.0,,Pending,4.48,Air,,,0.0
,C619747-12903/1,1730.0,57.0,588.0,$8802.68,Female,80.0,13.0,78.0,7.0,Carrier C,$434.00,Supplier 1,Chennai,4.0,226.0,5.0,$90.19,Fail,2.03,Air,route_B,717.39,0.0
cosmetics,C617118-12902/2,61110.0,43.0,851.0,$5645.05,Female,89.0,24.0,71.0,3.0,Carrier B,$782.00,Supplier 4,Delhi,,104.0,23.0,$78.45,Fail,2.09,,routeC,,0.0
cosmetics,C617118-12902/1,33620.0,16.0,836.0,$7329.15,Male,87.0,4.0,28.0,6.0,Carrier B,$254.00,Supplier 1,Mumbai,19.0,749.0,26.0,$41.57,Fail,0.11,Road,routeA,142.83,0.0
haircare,C619747-12900/2,70460.0,84.0,136.0,$2104.37,,24.0,24.0,,3.0,Carrier C,$529.00,Supplier 5,Delhi,,474.0,19.0,$10.47,Fail,3.24,Sea,,537.5,0.0
cosmetics,C619747-12900/1,66180.0,92.0,519.0,$9640.53,,47.0,6.0,9.0,,Carrier B,$753.00,Supplier 1,Mumbai,29.0,,24.0,$55.86,,,Rail,route_B,547.49,0.0
cosmetics,C617116-12905/2,23980.0,38.0,649.0,$4859.25,Male,46.0,14.0,76.0,5.0,Carrier A,$233.00,Supplier 2,Delhi,17.0,716.0,7.0,$96.43,Fail,3.74,Rail,route_A,209.78,2364220.0
skincare,C617116-12905/1,14830.0,77.0,208.0,$3925.6,Non-binary,11.0,22.0,62.0,6.0,Carrier A,$480.00,Supplier 3,Kolkata,3.0,905.0,13.0,$56.69,Pass,4.75,Road,C route,534.33,0.0
,C617116-12903/2,26260.0,,792.0,$3518.5,Non-binary,65.0,11.0,65.0,9.0,Carrier B,$950.00,Supplier 4,Chennai,7.0,,19.0,$59.55,Pending,0.47,Sea,c,742.32,1679153.0
cosmetics,C617116-12903/1,13700.0,,,$4225.94,,65.0,9.0,56.0,3.0,Carrier A,$624.00,Supplier 4,Kolkata,,944.0,17.0,$75.87,Fail,3.94,Sea,C,770.82,0.0
skincare,C617116-12902/2,59060.0,60.0,622.0,,Non-binary,71.0,,48.0,2.0,Carrier C,$775.00,Supplier 2,Kolkata,1.0,150.0,,$67.26,Pending,4.17,Road,a,116.77,2214256.0
,C617116-12902/1,62330.0,29.0,795.0,$5240.12,Female,16.0,28.0,85.0,4.0,Carrier C,$837.00,Supplier 3,Mumbai,3.0,626.0,9.0,$58.63,Pass,,Air,routeB,338.79,0.0
haircare,C617116-12900/2,4840.0,28.0,459.0,$4407.59,Non-binary,96.0,21.0,54.0,9.0,Carrier A,$963.00,Supplier 4,Delhi,26.0,314.0,2.0,$19.85,Pass,,Road,c,285.07,
skincare,C617116-12900/1,69170.0,18.0,971.0,$4574.01,Female,53.0,4.0,96.0,6.0,Carrier C,,Supplier 5,Kolkata,8.0,225.0,7.0,$11.07,Pass,2.07,Air,,663.32,0.0
haircare,C810017-0000/00,86980.0,59.0,28.0,$5548.22,Female,63.0,15.0,42.0,7.0,Carrier B,$823.00,Supplier 4,Chennai,16.0,644.0,24.0,$96.3,Pending,1.74,Air,routeA,766.62,890796.0
haircare,C810009-0000/00,97190.0,19.0,350.0,$6641.88,Male,16.0,27.0,89.0,2.0,Carrier C,$923.00,Supplier 4,,7.0,912.0,15.0,$67.31,Fail,0.8,Road,C route,387.52,413809.0
skincare,C810008-0000/00,27030.0,45.0,884.0,$2490.03,Unknown,19.0,,89.0,3.0,Carrier C,$644.00,Supplier 4,Chennai,21.0,,24.0,$53.12,Pending,1.48,Sea,C route,475.24,1994818.0
skincare,C810001-0000/00,75530.0,47.0,984.0,$6225.9,Non-binary,5.0,5.0,12.0,3.0,,$320.00,Supplier 3,Bangalore,14.0,153.0,1.0,$20.8,Fail,4.4,Rail,B route,982.11,0.0
skincare,C810004-0000/00,52930.0,87.0,297.0,$9437.78,Male,19.0,7.0,23.0,9.0,Carrier C,$909.00,Supplier 5,Mumbai,21.0,833.0,7.0,$57.12,,1.63,Rail,a,990.11,0.0
cosmetics,C810003-0000/00,26230.0,85.0,218.0,$9778.42,Non-binary,36.0,26.0,,4.0,Carrier A,$929.00,,Bangalore,28.0,917.0,11.0,$23.89,Fail,1.35,Air,A route,277.9,2437857.0
skincare,H239201-HDX0/06,,33.0,19.0,$9399.58,,76.0,8.0,80.0,8.0,Carrier B,$570.00,Supplier 2,Bangalore,,814.0,,$72.05,Pending,,Rail,route_B,402.89,0.0
skincare,H239201-P419/00,30010.0,,107.0,$3116.83,Female,77.0,,,1.0,Carrier A,$339.00,Supplier 4,,23.0,822.0,18.0,$99.06,Pass,0.49,Rail,c,691.81,0.0
cosmetics,H239201-P416/00,39840.0,5.0,143.0,$2238.97,Non-binary,35.0,15.0,78.0,7.0,,$773.00,Supplier 3,Chennai,25.0,402.0,23.0,$80.38,Fail,1.74,,routeB,568.42,728310.0
haircare,H239201-P418/00,94530.0,62.0,652.0,$4584.35,Unknown,29.0,17.0,87.0,2.0,,$446.00,Supplier 1,Delhi,7.0,562.0,27.0,$13.91,Pass,0.11,Rail,,176.73,0.0
haircare,H239201-P435/00,29580.0,96.0,,$7568.66,,41.0,11.0,25.0,5.0,Carrier A,$149.00,Supplier 3,Chennai,3.0,387.0,22.0,$85.0,Fail,2.53,Rail,routeB,129.07,0.0
cosmetics,H239201-P493/00,99440.0,84.0,238.0,$3866.15,Male,69.0,29.0,82.0,7.0,Carrier C,$211.00,Supplier 2,Delhi,12.0,,21.0,$35.39,Pending,2.58,Road,a,390.87,0.0
cosmetics,H239201-P434/00,91560.0,,542.0,$5279.15,Unknown,78.0,26.0,89.0,5.0,Carrier B,$730.00,Supplier 3,Chennai,7.0,533.0,,,Pending,1.96,Air,route_C,,2472441.0
cosmetics,H239201-P492/00,40590.0,81.0,649.0,$5297.31,Unknown,43.0,22.0,22.0,6.0,Carrier B,$924.00,Supplier 1,Delhi,23.0,294.0,22.0,$11.25,Fail,4.46,Rail,B route,,
skincare,H239200-HDX0/06,19210.0,75.0,292.0,$1300.53,Unknown,4.0,17.0,9.0,7.0,Carrier C,$242.00,Supplier 4,Kolkata,1.0,123.0,13.0,$97.68,Pending,,,route_A,,0.0
cosmetics,H239200-P419/00,75040.0,54.0,671.0,$9309.78,Female,18.0,24.0,73.0,4.0,Carrier C,$558.00,Supplier 4,Bangalore,27.0,585.0,13.0,$14.4,Pending,3.21,Air,C,703.0,566048.0
skincare,H239200-P416/00,76240.0,67.0,891.0,$1887.61,Male,24.0,29.0,,3.0,Carrier B,$709.00,Supplier 2,Chennai,7.0,196.0,8.0,,Pending,2.08,Road,routeB,731.09,971904.0
haircare,H239200-P418/00,20750.0,47.0,536.0,$1685.52,Unknown,55.0,3.0,68.0,8.0,,$879.00,Supplier 3,Kolkata,22.0,318.0,17.0,$28.06,Fail,4.85,Air,C route,,0.0
skincare,H239200-P435/00,29890.0,41.0,342.0,$6164.23,Unknown,69.0,13.0,47.0,6.0,Carrier B,$157.00,Supplier 1,Bangalore,17.0,604.0,4.0,,Pending,2.18,Sea,route_C,,0.0
haircare,H239200-P493/00,82860.0,36.0,830.0,$4501.54,Female,8.0,29.0,89.0,5.0,Carrier A,$888.00,Supplier 1,Mumbai,27.0,,3.0,$53.17,Pass,1.35,Air,B,300.93,
skincare,H239200-P434/00,69340.0,45.0,81.0,,Unknown,14.0,8.0,29.0,5.0,Carrier B,$149.00,Supplier 3,Bangalore,18.0,677.0,21.0,$44.59,Pending,1.6,,B,,
haircare,H239200-P492/00,50080.0,46.0,497.0,$4986.57,Non-binary,88.0,29.0,16.0,2.0,Carrier B,$503.00,Supplier 2,Mumbai,24.0,283.0,19.0,$72.6,Fail,0.53,Sea,C route,398.54,
skincare,C820409-0029/00,18790.0,20.0,644.0,$6070.23,Unknown,47.0,1.0,22.0,5.0,Carrier B,$124.00,Supplier 4,Delhi,2.0,369.0,6.0,,Fail,3.39,,B,662.35,2250977.0
cosmetics,C820409-0006/00,96480.0,52.0,483.0,$3965.82,Female,89.0,18.0,35.0,3.0,Carrier A,$830.00,Supplier 5,Mumbai,5.0,198.0,29.0,$90.06,Fail,4.44,Sea,routeA,323.39,2438951.0
skincare,C820409-0005/00,76850.0,65.0,347.0,$4271.21,Female,9.0,27.0,12.0,9.0,Carrier C,$928.00,Supplier 3,Chennai,1.0,867.0,25.0,$91.5,Pending,2.41,Rail,C,,1366549.0
cosmetics,C820409-0002/00,7800.0,,665.0,$7476.71,,65.0,23.0,77.0,7.0,Carrier B,,Supplier 4,Kolkata,12.0,,27.0,$30.64,Fail,2.48,Sea,c,380.82,0.0
haircare,C820317-0292/00,,76.0,354.0,$4826.48,Male,62.0,12.0,25.0,8.0,Carrier B,$964.00,Supplier 3,,25.0,508.0,7.0,$83.25,Fail,,Rail,A,985.46,0.0
cosmetics,C820315-0292/00,11700.0,68.0,939.0,$8457.98,Male,51.0,5.0,8.0,5.0,Carrier C,$847.00,Supplier 4,Chennai,29.0,986.0,17.0,,Pending,3.52,Air,routeA,161.41,0.0
haircare,C820311-0292/00,77490.0,76.0,472.0,$4844.75,Male,27.0,26.0,18.0,2.0,Carrier C,$266.00,Supplier 3,Delhi,,683.0,17.0,$96.59,Pass,3.87,,routeB,422.74,1926212.0
skincare,C820317-0205/00,74330.0,93.0,,$2839.39,Unknown,45.0,,10.0,2.0,Carrier B,$895.00,Supplier 5,Delhi,11.0,,21.0,$37.45,Fail,2.98,Rail,a,210.68,0.0
haircare,C820315-0205/00,81160.0,,,$9406.39,Male,52.0,25.0,87.0,9.0,Carrier C,$154.00,Supplier 3,Mumbai,26.0,593.0,28.0,$66.74,Pending,4.04,Rail,B,861.11,0.0
cosmetics,C820311-0205/00,9430.0,16.0,399.0,$9860.22,Male,76.0,28.0,80.0,5.0,Carrier C,$517.00,Supplier 3,Chennai,4.0,469.0,12.0,$41.0,Fail,0.71,Road,route_B,897.31,0.0
cosmetics,C820217-0127/00,13300.0,96.0,670.0,$8549.17,Non-binary,1.0,10.0,66.0,3.0,Carrier A,$422.00,Supplier 4,Chennai,4.0,735.0,5.0,$77.26,Pass,3.84,Road,b,,2344229.0
haircare,C820215-0127/00,37880.0,48.0,459.0,$5968.69,Non-binary,16.0,21.0,74.0,5.0,Carrier B,,Supplier 4,Mumbai,19.0,907.0,21.0,$22.49,Pass,1.02,Sea,C route,311.24,0.0
cosmetics,C820211-0127/00,40540.0,23.0,511.0,$4032.56,Female,95.0,14.0,48.0,6.0,Carrier C,$187.00,Supplier 2,Chennai,,314.0,19.0,$41.4,Fail,2.98,,a,659.29,331794.0
skincare,C820217-0124/00,75500.0,2.0,522.0,$3726.16,,38.0,29.0,86.0,3.0,Carrier C,$954.00,Supplier 4,Delhi,27.0,765.0,1.0,$85.46,Pending,0.25,Rail,b,549.22,0.0
haircare,C820215-0124/00,64930.00000000001,70.0,247.0,$5892.68,Female,12.0,,11.0,6.0,Carrier C,$824.00,Supplier 1,Chennai,14.0,895.0,1.0,$29.02,Pass,1.49,,B route,126.3,
,C820211-0124/00,71720.0,22.0,312.0,$7968.56,Unknown,60.0,17.0,62.0,6.0,Carrier C,$237.00,,Kolkata,17.0,874.0,9.0,$62.67,Fail,4.49,Road,b,802.96,0.0
skincare,C820117-0020/00,76660.0,94.0,604.0,,Non-binary,58.0,12.0,48.0,8.0,Carrier A,$338.00,Supplier 3,,7.0,890.0,7.0,$85.88,Pending,0.91,Air,B route,293.35,0.0
skincare,C820115-0020/00,76920.0,63.0,327.0,$4919.91,Female,33.0,1.0,19.0,1.0,Carrier B,$726.00,Supplier 3,Bangalore,13.0,,26.0,$62.53,Pending,1.66,,routeC,289.94,536486.0
skincare,C820111-0020/00,13150.0,28.0,259.0,$6868.4,Female,62.0,2.0,68.0,2.0,Carrier A,$435.00,Supplier 3,Delhi,13.0,974.0,15.0,$13.33,Pass,4.94,Sea,,408.19,1918282.0
cosmetics,C820117-0018/00,,23.0,339.0,$4742.42,Female,95.0,9.0,89.0,9.0,Carrier B,$289.00,Supplier 5,Mumbai,9.0,,20.0,$90.97,,0.45,Air,route_C,311.97,0.0
cosmetics,C820115-0018/00,61200.0,2.0,879.0,$5166.03,Female,60.0,6.0,85.0,8.0,Carrier C,$805.00,Supplier 3,Chennai,1.0,,11.0,$69.55,,,,B route,724.87,2483786.0
skincare,C820111-0018/00,35970.0,34.0,591.0,$3241.37,Male,5.0,23.0,96.0,6.0,Carrier C,,Supplier 5,Delhi,,,1.0,$93.06,Pending,0.66,Road,A,748.55,0.0
cosmetics,C569651-1813/03,61500.0,81.0,,$8307.3,Male,75.0,1.0,58.0,6.0,Carrier B,$559.00,Supplier 1,Mumbai,18.0,488.0,22.0,$62.8,Pending,3.9,Rail,,314.85,452211.0
skincare,C569643-1812/03,23940.0,89.0,864.0,$7481.7,Non-binary,52.0,24.0,13.0,8.0,Carrier C,$842.00,,Kolkata,28.0,109.0,22.0,$81.66,Fail,0.14,Road,B,579.29,464327.0
cosmetics,C569640-1812/03,92320.0,11.0,563.0,$7091.38,Female,11.0,3.0,75.0,1.0,Carrier C,$534.00,Supplier 3,Delhi,16.0,359.0,29.0,$29.61,Pending,3.6,Rail,routeA,352.45,0.0
skincare,C569651-1812/05,,25.0,311.0,,Male,40.0,8.0,,4.0,Carrier A,$190.00,Supplier 1,Bangalore,23.0,814.0,1.0,$54.48,Pending,1.99,,A,297.15,0.0
cosmetics,C569643-1812/05,98300.0,53.0,769.0,$7673.17,,73.0,13.0,26.0,5.0,Carrier C,$247.00,Supplier 5,,23.0,332.0,29.0,$21.83,Pass,1.82,Air,b,697.66,0.0
,C569640-1812/05,88010.0,63.0,520.0,$9019.28,Unknown,77.0,12.0,96.0,6.0,Carrier C,$996.00,Supplier 2,Mumbai,29.0,511.0,3.0,$29.27,Pending,0.67,Rail,A route,573.47,631822.0
skincare,C569651-1812/01,33210.0,,135.0,$8978.05,Male,20.0,4.0,18.0,9.0,Carrier C,,,Delhi,14.0,547.0,1.0,$92.6,Pending,3.48,,A,759.44,1844583.0
skincare,C569643-1812/01,4830.0,39.0,359.0,$8476.96,Female,90.0,6.0,29.0,,Carrier C,$794.00,Supplier 3,Bangalore,22.0,765.0,12.0,$20.39,,4.6,Road,C,184.39,1661725.0
skincare,C569640-1812/01,96580.0,19.0,392.0,$9239.76,,50.0,18.0,,2.0,Carrier A,$581.00,Supplier 5,Bangalore,12.0,830.0,3.0,$59.54,Pending,1.99,Road,route_B,821.01,1466053.0
cosmetics,C573851-2002/01,42760.0,2.0,174.0,$2549.25,Male,97.0,7.0,11.0,7.0,Carrier C,$868.00,Supplier 2,,22.0,763.0,17.0,$92.67,Fail,1.0,Road,route_C,969.77,1292791.0
,C573843-2002/01,92620.0,,129.0,$9795.08,Male,58.0,29.0,45.0,3.0,Carrier A,$552.00,Supplier 5,Delhi,23.0,596.0,26.0,$74.13,Pending,0.85,Road,C route,928.51,0.0
cosmetics,C573840-2002/01,81660.0,31.0,66.0,$3000.01,Male,29.0,20.0,33.0,,Carrier A,$396.00,Supplier 3,Bangalore,12.0,,1.0,$23.3,Pass,3.29,Sea,A,394.97,0.0
cosmetics,C573851-2001/01,63450.0,65.0,606.0,$4630.46,Male,35.0,28.0,31.0,1.0,Carrier A,$417.00,Supplier 2,Bangalore,29.0,906.0,13.0,$58.65,Pending,4.86,Road,routeB,553.34,2336780.0
haircare,C573843-2001/01,34740.0,59.0,,$9378.35,Unknown,83.0,22.0,18.0,2.0,Carrier C,$925.00,Supplier 4,Delhi,4.0,762.0,9.0,$95.55,Fail,,Road,routeA,753.32,0.0
skincare,C573840-2001/01,77690.0,40.0,443.0,$2231.68,Unknown,69.0,21.0,78.0,2.0,Carrier C,$502.00,Supplier 1,Chennai,6.0,981.0,8.0,$58.42,Fail,0.43,Road,,,0.0
haircare,C573851-2000/01,52930.0,64.0,524.0,$6607.55,Male,5.0,,63.0,8.0,Carrier C,,Supplier 5,Chennai,24.0,956.0,17.0,$39.73,Pass,4.6,Road,routeC,465.69,0.0
cosmetics,C573843-2000/01,59500.0,11.0,415.0,$8653.62,Female,86.0,22.0,30.0,3.0,Carrier B,$930.00,Supplier 4,Mumbai,25.0,876.0,,$52.61,Pending,1.03,Sea,routeB,989.77,0.0
cosmetics,C573840-2000/01,43560.0,90.0,996.0,$8093.35,Female,5.0,26.0,12.0,3.0,Carrier A,$491.00,Supplier 1,Kolkata,7.0,828.0,17.0,$83.21,Pending,3.57,Sea,a,314.67,0.0
skincare,C573751-2011/16,4080.0,13.0,947.0,$6668.92,Unknown,69.0,10.0,76.0,9.0,Carrier A,$762.00,Supplier 4,Chennai,4.0,917.0,24.0,$48.04,Fail,2.6,Rail,c,944.7,1340210.0
haircare,C573743-2011/16,33850.0,93.0,965.0,$1025.42,Non-binary,,,44.0,,Carrier C,$368.00,Supplier 2,Bangalore,10.0,161.0,4.0,$70.78,Pending,3.33,Road,routeA,550.85,0.0
haircare,C573740-2011/16,26560.0,63.0,766.0,$3842.96,Unknown,61.0,24.0,78.0,7.0,Carrier C,$411.00,Supplier 1,Bangalore,9.0,192.0,18.0,$33.53,Fail,0.86,Road,routeA,,800835.0
cosmetics,C573751-2011/14,20990.0,24.0,146.0,$4792.88,Female,52.0,29.0,29.0,8.0,Carrier C,,Supplier 3,Delhi,14.0,706.0,21.0,$32.76,Pass,3.15,Road,a,318.02,2206444.0
haircare,C573743-2011/14,55210.0,50.0,343.0,,Male,12.0,17.0,,,Carrier C,$118.00,Supplier 3,Bangalore,26.0,821.0,4.0,$91.13,Pending,0.55,Road,routeA,640.42,1908564.0
cosmetics,C573740-2011/14,18280.0,13.0,263.0,$1815.5,Non-binary,91.0,11.0,55.0,2.0,,$213.00,Supplier 3,Chennai,,692.0,19.0,$18.45,Fail,0.21,Rail,route_A,591.13,0.0
skincare,C573751-2011/06,22040.0,83.0,686.0,$5889.98,Male,96.0,16.0,2.0,9.0,Carrier C,$251.00,Supplier 1,Delhi,20.0,576.0,4.0,$99.12,Fail,,Air,C,185.42,0.0
haircare,C573743-2011/06,24140.0,30.0,527.0,$3699.83,Male,89.0,29.0,8.0,7.0,Carrier C,$189.00,Supplier 3,Delhi,6.0,,4.0,$62.44,Pass,2.74,Rail,route_C,458.44,0.0
skincare,C573740-2011/06,47780.0,54.0,215.0,$2201.42,Non-binary,98.0,7.0,18.0,8.0,,$169.00,Supplier 5,Mumbai,2.0,850.0,,$82.22,,1.32,Air,b,650.12,0.0
