Product type,SKU,Estimated price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Demurrage
haircare,4VFB0060GE,86780.0,68.0,,$3388.33,Female,17.0,20.0,1.0,1.0,Carrier B,$823.00,Supplier 2,Mumbai,19.0,492.0,2.0,$50.48,Pass,1.16,Road,B,254.03,1110271.0
,1VCT0180GE,99340.0,,593.0,$5989.04,Unknown,50.0,7.0,70.0,,Carrier C,$436.00,Supplier 4,Delhi,24.0,712.0,20.0,$35.06,Pass,1.97,Rail,routeC,846.63,2180388.0
skincare,4VFB0020GE,75490.0,81.0,187.0,$2795.55,Unknown,94.0,7.0,45.0,1.0,Carrier B,$449.00,Supplier 3,Chennai,4.0,,5.0,$94.88,Pending,0.85,Sea,routeB,596.43,
skincare,3LAA0010GE,9960.0,98.0,596.0,$3645.54,Unknown,40.0,13.0,98.0,3.0,,$186.00,Supplier 1,Kolkata,1.0,331.0,19.0,$89.57,Pass,2.47,Air,c,986.01,1449618.0
haircare,1VRT0410GE,29580.0,88.0,600.0,$3133.76,Female,,9.0,47.0,9.0,Carrier B,$923.00,Supplier 1,Bangalore,2.0,679.0,13.0,$17.55,Pass,2.36,Rail,,746.94,0.0
skincare,1VRT0400GE,11800.0,96.0,754.0,$9536.53,Non-binary,75.0,25.0,79.0,5.0,Carrier C,$182.00,Supplier 3,Chennai,13.0,291.0,11.0,$56.5,Pending,4.78,Rail,C route,175.95,0.0
haircare,3300,65400.00000000001,65.0,854.0,$9501.99,Male,85.0,21.0,26.0,5.0,Carrier A,$683.00,Supplier 1,Delhi,26.0,639.0,1.0,$30.26,Fail,2.17,Air,C route,455.46,0.0
skincare,3250,76750.0,8.0,93.0,$6489.47,Female,21.0,13.0,14.0,4.0,Carrier A,$472.00,Supplier 5,Chennai,29.0,369.0,22.0,$46.97,Pending,3.93,,route_A,565.55,0.0
haircare,650H,92640.0,45.0,86.0,$9320.7,Non-binary,18.0,12.0,54.0,3.0,Carrier A,$465.00,,Delhi,13.0,837.0,15.0,$88.92,Pending,4.71,Air,routeB,855.11,925888.0
haircare,250H,44380.0,87.0,44.0,$8072.31,Female,55.0,13.0,71.0,5.0,Carrier A,$712.00,Supplier 4,Mumbai,2.0,176.0,26.0,$57.48,Fail,4.38,Sea,C route,756.41,0.0
haircare,060700091,90240.0,47.0,137.0,$6309.53,Male,29.0,24.0,,4.0,Carrier A,$160.00,Supplier 4,Mumbai,19.0,834.0,18.0,$40.08,Fail,1.04,Sea,routeA,432.42,1431336.0
skincare,060700092,87910.0,40.0,421.0,$1057.92,Female,24.0,10.0,31.0,8.0,Carrier C,$634.00,Supplier 2,Chennai,22.0,983.0,16.0,$28.71,Fail,2.48,Sea,route_B,688.09,1881746.0
skincare,060700093,32400.0,76.0,74.0,$7952.65,Male,74.0,1.0,88.0,4.0,Carrier C,$795.00,Supplier 4,Kolkata,24.0,266.0,9.0,$82.03,Pending,1.74,Road,,619.22,0.0
skincare,060700094,87020.0,,548.0,$7322.4,Female,17.0,25.0,59.0,8.0,Carrier C,$845.00,Supplier 5,Bangalore,16.0,383.0,1.0,$66.21,Fail,2.0,Sea,c,213.45,2240079.0
haircare,060700095,38190.0,76.0,613.0,$6537.28,Male,18.0,8.0,95.0,6.0,Carrier C,$253.00,,Delhi,12.0,803.0,11.0,$52.13,Pass,1.8,Rail,routeA,311.37,0.0
skincare,3400,30390.0,46.0,988.0,$7843.82,Female,42.0,22.0,29.0,5.0,Carrier C,$908.00,Supplier 1,Bangalore,1.0,188.0,9.0,$29.57,Fail,4.13,,routeA,407.01,0.0
skincare,3350,65260.00000000001,47.0,512.0,$5616.3,Male,84.0,16.0,96.0,4.0,,$691.00,Supplier 2,Mumbai,9.0,643.0,23.0,,Pass,2.26,Road,B route,,2329612.0
haircare,1590,33510.0,15.0,156.0,$7336.75,Unknown,45.0,13.0,17.0,4.0,Carrier C,$894.00,Supplier 2,Kolkata,17.0,748.0,11.0,$96.39,Fail,2.62,Road,C route,235.12,
cosmetics,1030,63390.0,,938.0,$9416.55,Female,82.0,3.0,14.0,4.0,Carrier A,$537.00,Supplier 5,Kolkata,10.0,255.0,13.0,$56.81,Pass,4.91,Sea,B,152.38,2278862.0
haircare,9999,61370.0,26.0,255.0,$4382.25,Female,17.0,3.0,36.0,9.0,Carrier B,$588.00,Supplier 4,Bangalore,18.0,,26.0,$46.06,Pass,0.3,Road,,885.79,0.0
skincare,2510,56780.0,52.0,,,Non-binary,73.0,,58.0,4.0,Carrier C,$927.00,Supplier 1,Mumbai,19.0,194.0,2.0,$56.93,Pass,2.44,Sea,A,360.05,0.0
haircare,2515,,93.0,981.0,$5281.19,Non-binary,14.0,5.0,24.0,9.0,Carrier B,$910.00,Supplier 4,Bangalore,7.0,116.0,,$80.11,Pass,3.87,Sea,C,361.29,0.0
cosmetics,2506-W,55300.0,22.0,728.0,$7069.6,Male,49.0,26.0,63.0,6.0,Carrier C,$503.00,Supplier 3,Chennai,25.0,216.0,6.0,$40.61,Pass,0.76,Road,b,285.61,0.0
haircare,8850,60050.0,21.0,170.0,$7866.04,Female,29.0,,91.0,7.0,,$347.00,Supplier 4,Kolkata,19.0,432.0,8.0,$26.08,Fail,3.06,Road,routeC,527.86,313495.0
,8800,55020.0,51.0,764.0,$1409.07,Male,95.0,7.0,25.0,,Carrier A,$454.00,Supplier 5,Kolkata,24.0,922.0,18.0,$62.64,Pending,1.2,Rail,routeB,562.82,844925.0
cosmetics,1200-1,45000.0,38.0,,$6819.4,Unknown,4.0,21.0,59.0,8.0,Carrier B,$449.00,Supplier 4,Chennai,15.0,621.0,,$69.87,Pending,4.34,Road,routeA,287.45,0.0
skincare,4100-B,2450.0,20.0,322.0,$3040.67,Non-binary,82.0,24.0,32.0,3.0,Carrier A,$358.00,Supplier 2,,,179.0,21.0,$74.14,Pending,1.64,,routeB,647.71,0.0
,4100-C,59120.0,29.0,567.0,$7030.29,Male,20.0,10.0,82.0,1.0,Carrier A,$342.00,Supplier 1,Kolkata,10.0,745.0,,$89.38,Pending,1.65,Rail,route_B,750.7,1550066.0
cosmetics,4100-O,17680.0,51.0,456.0,,Male,47.0,10.0,18.0,5.0,Carrier B,$875.00,Supplier 5,Delhi,23.0,531.0,12.0,$43.41,Pending,2.99,Rail,,436.46,2150243.0
haircare,9700,64620.00000000001,4.0,944.0,$7961.97,Non-binary,9.0,20.0,37.0,2.0,Carrier A,$163.00,Supplier 3,,20.0,,11.0,$16.78,Pass,0.92,Sea,routeC,626.91,1158518.0
haircare,2575,76180.0,55.0,603.0,$2110.61,Female,77.0,2.0,26.0,6.0,Carrier C,$710.00,Supplier 1,,20.0,215.0,6.0,$96.25,Fail,1.42,Road,A route,552.07,
skincare,AN5140,50540.0,71.0,790.0,$6636.9,Male,79.0,3.0,9.0,9.0,Carrier C,$256.00,Supplier 1,Chennai,4.0,,3.0,$49.15,Pass,2.08,Road,C route,275.99,2353388.0
haircare,AN5005,54690.0,92.0,,$3506.24,Non-binary,27.0,8.0,99.0,1.0,Carrier C,$410.00,Supplier 2,Bangalore,6.0,352.0,14.0,$66.09,Fail,1.77,Air,route_B,757.01,1577795.0
haircare,AN0487,95200.0,28.0,155.0,$8676.84,Female,15.0,11.0,64.0,4.0,Carrier C,$155.00,Supplier 2,Mumbai,4.0,268.0,28.0,$69.97,Fail,2.62,Road,routeA,821.31,1330565.0
cosmetics,AN0484,84870.0,4.0,,$9355.45,Unknown,92.0,13.0,72.0,1.0,Carrier C,,Supplier 2,Bangalore,5.0,946.0,2.0,$59.19,Fail,3.0,Air,,683.91,0.0
haircare,9630,91510.0,22.0,349.0,$9967.58,Non-binary,19.0,7.0,20.0,1.0,Carrier A,$792.00,Supplier 5,Mumbai,9.0,415.0,11.0,$28.47,Fail,2.83,Rail,route_B,,0.0
cosmetics,1535,81560.0,76.0,451.0,$8164.07,Male,90.0,13.0,54.0,8.0,Carrier A,$897.00,Supplier 4,Delhi,12.0,816.0,22.0,$77.96,Pending,3.27,Rail,A,934.11,1825786.0
cosmetics,1514,11780.0,45.0,876.0,$7783.61,Unknown,52.0,2.0,86.0,2.0,Carrier C,$299.00,Supplier 1,Chennai,23.0,909.0,3.0,$82.34,Fail,1.54,Rail,routeA,509.82,1973817.0
cosmetics,1513,15750.0,67.0,653.0,,Female,26.0,,83.0,1.0,Carrier C,$517.00,Supplier 4,Delhi,8.0,471.0,18.0,$59.77,Fail,0.63,Air,b,339.29,
skincare,9650,53140.0,86.0,173.0,$4024.06,Female,89.0,9.0,30.0,8.0,Carrier A,$523.00,Supplier 4,Chennai,21.0,859.0,1.0,$53.97,Pending,3.8,,routeA,467.41,0.0
skincare,2540-C,25360.0,66.0,10.0,$5191.14,Non-binary,26.0,20.0,53.0,4.0,Carrier B,$886.00,Supplier 2,Bangalore,5.0,976.0,24.0,$20.25,Pass,4.25,Sea,route_A,722.87,0.0
skincare,2540-B,48190.0,88.0,,$7960.43,Non-binary,26.0,25.0,92.0,3.0,Carrier A,$787.00,Supplier 4,Mumbai,,682.0,1.0,$17.56,Pass,1.29,Rail,C route,861.34,0.0
,3300-C,40040.0,34.0,265.0,$9234.69,Non-binary,46.0,2.0,99.0,4.0,Carrier A,$562.00,Supplier 1,Kolkata,,255.0,12.0,$40.56,Pass,2.04,Air,A route,420.92,1644891.0
skincare,3250-C,55390.0,91.0,438.0,$2702.25,Female,92.0,18.0,63.0,5.0,Carrier A,,,Kolkata,23.0,713.0,15.0,$37.98,Pass,2.49,Air,C route,309.36,0.0
skincare,AN5005-2A3,74940.0,55.0,760.0,$9301.31,Unknown,49.0,16.0,11.0,1.0,Carrier A,$863.00,Supplier 3,Chennai,11.0,112.0,5.0,$95.83,Fail,2.67,Rail,route_C,663.84,428212.0
haircare,5017,71830.0,1.0,247.0,$7260.62,Female,82.0,,31.0,1.0,Carrier A,$109.00,Supplier 5,Chennai,13.0,607.0,27.0,$80.53,Pending,3.3,Road,route_C,929.09,1594837.0
skincare,5022,52600.0,72.0,667.0,$6496.94,Male,,12.0,49.0,3.0,Carrier B,$463.00,Supplier 4,Delhi,14.0,564.0,6.0,$69.39,Pending,0.21,Rail,routeC,264.96,0.0
skincare,5024,82420.0,87.0,546.0,$2798.57,Female,53.0,7.0,94.0,6.0,Carrier C,$917.00,Supplier 5,Kolkata,28.0,882.0,16.0,$56.59,Pass,3.61,Air,routeA,822.72,
cosmetics,5026,43660.0,38.0,499.0,$1499.73,Male,,7.0,87.0,1.0,Carrier C,$766.00,Supplier 5,Delhi,8.0,903.0,27.0,$25.06,Pending,,Road,a,528.95,0.0
cosmetics,5023,89770.0,6.0,129.0,$6116.18,Unknown,66.0,17.0,19.0,2.0,Carrier B,$589.00,Supplier 5,Bangalore,25.0,319.0,12.0,$98.06,Fail,2.34,Sea,C route,819.56,0.0
cosmetics,LNM61101375000,8060.000000000001,86.0,672.0,$6863.64,Non-binary,97.0,13.0,12.0,7.0,Carrier C,$577.00,Supplier 5,Kolkata,18.0,114.0,12.0,$43.75,Pass,,Road,route_A,554.99,0.0
cosmetics,5043HT,95510.0,25.0,601.0,$2897.03,Non-binary,42.0,,15.0,1.0,Carrier C,,Supplier 1,Bangalore,19.0,849.0,3.0,$19.62,Fail,2.26,Sea,route_C,439.59,0.0
cosmetics,5042FY,65810.0,82.0,605.0,$6008.11,Female,19.0,6.0,31.0,7.0,Carrier C,$568.00,Supplier 4,Mumbai,12.0,216.0,23.0,$54.44,Fail,0.75,,C,727.07,0.0
cosmetics,8700,,17.0,,$8708.44,Non-binary,17.0,29.0,43.0,4.0,Carrier B,$690.00,Supplier 3,Delhi,12.0,430.0,2.0,$88.66,,4.93,Rail,route_C,910.56,
skincare,21264201,20520.0,61.0,753.0,$8515.59,Unknown,,23.0,,6.0,Carrier B,$477.00,Supplier 5,,18.0,155.0,7.0,$89.86,Fail,4.45,Rail,route_B,,0.0
cosmetics,19080600,48440.0,12.0,835.0,$9346.2,Non-binary,76.0,27.0,79.0,8.0,Carrier C,$743.00,Supplier 3,Kolkata,10.0,,2.0,$10.99,Fail,3.86,Rail,routeA,514.67,1277994.0
cosmetics,2TFD0040AY,20260.0,6.0,980.0,$4292.97,Female,49.0,14.0,29.0,9.0,Carrier C,$875.00,Supplier 1,Delhi,7.0,231.0,21.0,$89.77,Pass,2.06,Rail,A,306.46,
haircare,2TFD0050AY,17470.0,90.0,404.0,$3862.45,Unknown,56.0,6.0,26.0,6.0,Carrier C,$239.00,Supplier 1,Chennai,28.0,325.0,7.0,$34.43,Fail,0.92,Rail,C,265.07,0.0
skincare,2TFD0060AY,62120.0,27.0,629.0,$7744.83,Male,63.0,6.0,2.0,9.0,Carrier A,$506.00,Supplier 2,Mumbai,18.0,407.0,11.0,$13.51,Pass,,Air,a,800.1,0.0
skincare,2TFD0100AY,52790.0,8.0,606.0,$4880.01,Female,3.0,2.0,84.0,4.0,Carrier A,$467.00,Supplier 5,,12.0,,11.0,,Pending,2.66,,c,280.6,
skincare,2TFD0180AY,67340.0,83.0,675.0,$1787.94,Male,49.0,22.0,15.0,6.0,Carrier A,$719.00,Supplier 2,Bangalore,14.0,321.0,14.0,$87.75,Fail,4.26,Rail,A,813.99,1154336.0
cosmetics,2TTM0060AY,93030.0,65.0,611.0,$3545.21,Unknown,55.0,,4.0,8.0,Carrier B,$325.00,Supplier 3,Mumbai,15.0,272.0,3.0,$63.66,Fail,1.71,Road,C route,486.3,0.0
cosmetics,2TTD0020AY,53690.0,,625.0,$4767.24,Female,26.0,25.0,86.0,9.0,Carrier C,,Supplier 4,Chennai,16.0,439.0,14.0,$61.7,Pending,1.68,Rail,C route,995.54,0.0
cosmetics,2TTM0120AY,58510.0,93.0,359.0,$3632.65,Female,99.0,15.0,50.0,3.0,Carrier B,,Supplier 2,Kolkata,,,11.0,$83.18,,4.93,Sea,B,,1767545.0
haircare,1VMA0040GE,,99.0,603.0,$3989.85,Unknown,72.0,28.0,38.0,,Carrier B,$476.00,Supplier 1,Kolkata,18.0,605.0,4.0,$80.77,Fail,2.61,Sea,routeC,183.68,0.0
cosmetics,1VCT0440GE,72050.0,40.0,858.0,$3643.98,Non-binary,52.0,17.0,23.0,6.0,Carrier B,$920.00,Supplier 5,Mumbai,12.0,920.0,17.0,$90.11,Pending,0.7,Sea,B,167.89,0.0
haircare,1VBA0160GE,40590.0,14.0,718.0,,Female,7.0,,59.0,4.0,Carrier C,$994.00,Supplier 3,,16.0,,16.0,$59.75,Pending,1.1,Sea,A,851.88,882206.0
skincare,1VDD0400GE,97700.0,35.0,17.0,$6733.85,,46.0,8.0,90.0,1.0,Carrier A,$195.00,Supplier 1,Chennai,13.0,250.0,3.0,,Fail,,Rail,A route,494.0,0.0
cosmetics,1VMG0280GE,82490.0,48.0,274.0,$6375.63,Male,46.0,5.0,75.0,8.0,Carrier C,$310.00,Supplier 4,Mumbai,20.0,796.0,25.0,$99.65,Pass,0.21,Sea,route_B,102.81,0.0
,1VMG0270GE,52730.0,84.0,685.0,$6880.45,Non-binary,16.0,17.0,28.0,9.0,Carrier C,$955.00,Supplier 5,Bangalore,17.0,277.0,10.0,$20.49,Pass,2.31,Road,A route,887.29,2149713.0
haircare,1VMP0113GE,13200.0,56.0,116.0,$2730.79,,,20.0,66.0,,Carrier B,$962.00,,Mumbai,18.0,632.0,21.0,$86.46,Fail,2.09,Rail,B route,889.23,562213.0
cosmetics,1VMG0300GE,86080.0,49.0,861.0,$3660.89,Male,61.0,1.0,8.0,2.0,Carrier B,$188.00,Supplier 4,Mumbai,3.0,211.0,,$54.98,Pending,3.9,Sea,route_A,,2057834.0
skincare,1VRD0180GE,80180.0,13.0,980.0,$6576.54,Non-binary,54.0,22.0,29.0,9.0,Carrier B,$113.00,Supplier 5,Bangalore,23.0,782.0,8.0,$44.88,Fail,1.77,Rail,B route,323.49,0.0
skincare,1VBA0060GE,19270.0,61.0,693.0,$6396.65,Non-binary,62.0,18.0,11.0,,Carrier A,,Supplier 5,Chennai,10.0,237.0,18.0,$65.18,Pass,4.91,Rail,route_B,435.48,1565154.0
skincare,1VBS0150GE,30230.0,49.0,91.0,$5556.97,Unknown,1.0,15.0,18.0,5.0,Carrier A,$996.00,Supplier 4,Delhi,1.0,332.0,3.0,$15.04,Pending,0.9,Rail,route_C,770.43,0.0
haircare,1VDD0380GE,,46.0,82.0,$4153.72,Non-binary,49.0,5.0,55.0,7.0,Carrier A,$262.00,Supplier 3,Delhi,,431.0,7.0,,Fail,,Air,A route,540.42,362861.0
haircare,1VGF0055GE,19340.0,62.0,,$9216.38,Female,25.0,,50.0,,Carrier C,$552.00,Supplier 5,Bangalore,3.0,641.0,10.0,$88.38,Pending,0.45,Sea,C,238.44,0.0
haircare,1VRT0480GE,91860.0,8.0,961.0,$4057.93,Non-binary,10.0,18.0,14.0,8.0,Carrier B,$864.00,Supplier 1,Chennai,19.0,992.0,20.0,$29.21,Pass,3.67,Air,B,318.52,1007675.0
haircare,2FIB0040GE,43030.0,43.0,114.0,$5100.57,Unknown,80.0,6.0,74.0,6.0,Carrier C,$118.00,Supplier 2,Kolkata,4.0,406.0,9.0,$48.38,Pass,,Road,route_C,975.33,876552.0
skincare,1VCT0120GE,9620.0,20.0,769.0,$7103.02,Unknown,16.0,22.0,99.0,,Carrier A,$644.00,Supplier 3,Bangalore,29.0,,14.0,$94.55,Pass,,Road,routeB,235.91,664515.0
,2VRA0121GE,81760.0,97.0,58.0,$5887.19,Unknown,58.0,21.0,9.0,1.0,Carrier B,$349.00,Supplier 5,Delhi,20.0,501.0,23.0,$48.57,Fail,2.78,Air,routeA,753.47,
haircare,2VRA0110GE,37980.0,90.0,154.0,$4121.97,Non-binary,72.0,5.0,99.0,6.0,,$876.00,Supplier 5,,23.0,689.0,14.0,$42.25,Pending,2.42,Sea,A,530.22,0.0
haircare,1VGK0010ZI,53120.0,,,$4920.8,Non-binary,29.0,19.0,11.0,3.0,Carrier B,,Supplier 3,Mumbai,3.0,377.0,11.0,$49.65,Fail,4.18,Rail,route_A,773.74,0.0
skincare,1VGK0020ZI,12120.0,85.0,404.0,$8150.33,Male,,10.0,63.0,6.0,Carrier B,$718.00,Supplier 2,Chennai,8.0,419.0,28.0,$56.75,Fail,4.68,Road,route_B,695.0,0.0
cosmetics,1VGK0030ZI,1260.0,49.0,628.0,$3503.16,Male,6.0,15.0,76.0,,Carrier C,$707.00,Supplier 4,Chennai,8.0,632.0,1.0,$66.88,Fail,4.95,Road,routeC,495.25,1478026.0
cosmetics,1VGK0040ZI,64160.0,,855.0,$2280.3,Female,16.0,10.0,67.0,4.0,Carrier C,$299.00,,Delhi,,996.0,4.0,,Fail,1.98,Road,A,,0.0
skincare,1VGK0050ZI,52000.0,62.0,266.0,$3818.47,Male,20.0,27.0,53.0,2.0,Carrier A,$131.00,,Delhi,29.0,596.0,26.0,$50.69,Pending,4.95,Sea,,778.92,1132947.0
skincare,1VGK0060ZI,,54.0,315.0,$8645.81,Female,80.0,16.0,39.0,9.0,Carrier C,$468.00,Supplier 2,Kolkata,7.0,462.0,27.0,$83.57,Pending,0.78,Air,routeC,390.83,
cosmetics,1VGK0070ZI,79580.0,9.0,715.0,$1800.91,Unknown,71.0,12.0,78.0,2.0,Carrier C,$360.00,Supplier 1,Kolkata,2.0,471.0,6.0,$58.03,Fail,1.27,Air,B,808.99,1853992.0
haircare,1VGR0010ZI,65010.00000000001,88.0,41.0,$9925.26,Male,78.0,18.0,56.0,3.0,Carrier C,$828.00,Supplier 3,Bangalore,21.0,991.0,22.0,,Fail,0.45,Sea,routeB,711.86,0.0
cosmetics,1VGR0020ZI,18300.0,37.0,105.0,$5869.03,Non-binary,43.0,23.0,28.0,1.0,Carrier B,,Supplier 5,Mumbai,6.0,754.0,26.0,$69.22,Pass,1.36,Road,a,619.9,427790.0
skincare,1VGR0030ZI,36720.0,49.0,901.0,,Male,26.0,1.0,75.0,7.0,Carrier C,$511.00,Supplier 4,Kolkata,28.0,135.0,22.0,$74.6,Pass,3.84,Sea,route_B,,0.0
haircare,1VGR0040ZI,90680.0,41.0,890.0,$9450.97,Female,,16.0,39.0,1.0,Carrier A,,,Delhi,16.0,402.0,5.0,$60.22,Pending,,Sea,B route,284.57,1755467.0
haircare,1VGR0050ZI,77220.0,17.0,193.0,$5075.32,Male,78.0,22.0,25.0,9.0,Carrier B,$644.00,Supplier 5,Chennai,10.0,537.0,3.0,$15.1,Pass,3.89,Air,routeC,739.38,0.0
skincare,1VGR0060ZI,56110.0,88.0,,$2786.42,Unknown,71.0,,21.0,1.0,Carrier B,$844.00,,Bangalore,4.0,825.0,2.0,$25.29,,,Sea,a,182.21,0.0
skincare,1VGR0070ZI,26310.0,21.0,278.0,$2483.96,Non-binary,33.0,3.0,10.0,5.0,Carrier C,$483.00,Supplier 1,Kolkata,13.0,131.0,3.0,$35.68,Pending,2.57,Sea,B route,973.49,0.0
skincare,1VGT0010ZI,30900.0,51.0,354.0,$3159.9,Female,26.0,2.0,43.0,7.0,Carrier B,$348.00,Supplier 1,Chennai,10.0,285.0,9.0,$35.44,Pending,3.54,Road,routeB,980.87,0.0
cosmetics,1VGT0020ZI,73460.0,59.0,749.0,$7391.19,,45.0,,15.0,3.0,,$339.00,Supplier 5,Chennai,21.0,273.0,19.0,$70.61,,1.95,Rail,route_C,217.2,1067124.0
cosmetics,1VGT0030ZI,,39.0,937.0,$3456.55,Non-binary,84.0,2.0,,9.0,Carrier A,$583.00,Supplier 3,Kolkata,14.0,665.0,19.0,$11.65,Pass,4.21,Road,b,193.54,440100.0
haircare,1VGT0040ZI,67470.0,55.0,733.0,$4072.83,Female,63.0,13.0,48.0,,Carrier B,,,Mumbai,9.0,772.0,17.0,$78.01,Pending,3.39,Air,route_B,471.45,0.0
skincare,1VGT0050ZI,,41.0,580.0,$5039.01,Non-binary,67.0,9.0,86.0,3.0,Carrier C,$496.00,Supplier 2,Mumbai,11.0,349.0,18.0,$33.88,Pending,3.49,Rail,routeB,967.31,0.0
haircare,1VGT0060ZI,76900.0,,709.0,$9219.09,Non-binary,52.0,16.0,21.0,5.0,Carrier C,$182.00,Supplier 5,Bangalore,23.0,862.0,11.0,$37.9,Fail,2.68,Road,B,460.28,0.0
haircare,1VGT0080ZI,15820.0,,256.0,$2704.54,Male,68.0,27.0,60.0,7.0,Carrier B,$747.00,Supplier 2,Mumbai,18.0,378.0,,$57.51,Pending,4.43,Sea,route_B,427.42,1548939.0
haircare,1VGT0150ZI,42970.0,64.0,651.0,$1045.24,Non-binary,26.0,5.0,96.0,4.0,Carrier A,$292.00,Supplier 1,Bangalore,11.0,782.0,,,Pending,1.26,Sea,C,733.23,0.0
haircare,1VGT0160ZI,16149.999999999998,11.0,824.0,$1540.87,Non-binary,75.0,23.0,50.0,5.0,Carrier B,$277.00,Supplier 4,Delhi,17.0,794.0,18.0,$89.6,Fail,1.91,Rail,B,260.86,0.0
skincare,1VGT0170ZI,,19.0,947.0,$9142.9,Non-binary,2.0,28.0,23.0,3.0,Carrier C,$471.00,Supplier 2,Kolkata,2.0,,24.0,$17.68,Pending,3.89,Rail,B,426.99,0.0
haircare,1VGT0180ZI,87060.0,11.0,661.0,$6827.65,Non-binary,14.0,21.0,13.0,9.0,Carrier C,,Supplier 5,Chennai,3.0,293.0,6.0,$49.99,Pending,2.46,,B,,1355822.0
skincare,1VGT0190ZI,47820.0,77.0,99.0,,Female,30.0,7.0,69.0,9.0,Carrier B,$625.00,Supplier 4,Bangalore,11.0,265.0,,$86.45,Pending,4.45,Air,b,641.38,0.0
skincare,1VGT0200ZI,54000.0,46.0,588.0,$2594.73,Unknown,49.0,13.0,4.0,7.0,Carrier A,$434.00,Supplier 3,Mumbai,18.0,858.0,1.0,$65.43,Fail,,Road,A route,246.48,1022766.0
cosmetics,1VGT0210ZI,,45.0,282.0,$3648.4,Male,,20.0,92.0,2.0,Carrier B,$504.00,Supplier 5,Bangalore,27.0,855.0,6.0,$36.31,Pass,1.85,Sea,routeA,593.83,0.0
,1VKE0010ZI,31910.0,1.0,,$2033.17,Non-binary,90.0,24.0,78.0,,Carrier A,$583.00,,Bangalore,3.0,209.0,18.0,$47.87,Pending,4.44,Road,route_A,871.79,0.0
cosmetics,TINPOLAROIDUVV,23790.0,40.0,403.0,$9473.8,Non-binary,44.0,29.0,72.0,7.0,Carrier A,$283.00,Supplier 4,Mumbai,26.0,479.0,13.0,$73.6,Fail,2.32,Road,A,562.75,1437042.0
skincare,TINPOLAROIDUVW,21410.0,19.0,109.0,$8057.86,Female,33.0,27.0,9.0,5.0,Carrier B,$240.00,Supplier 5,Mumbai,15.0,934.0,22.0,$97.59,Pending,2.58,Road,route_C,715.15,775463.0
skincare,PLSL1067520000,64160.0,76.0,700.0,$5161.52,,13.0,26.0,35.0,9.0,Carrier B,$892.00,Supplier 4,Kolkata,11.0,682.0,19.0,$90.38,Fail,1.66,Road,route_A,167.72,
skincare,PLSL1277520000,26430.0,72.0,199.0,$8784.66,Non-binary,78.0,13.0,21.0,3.0,Carrier A,$490.00,Supplier 4,Chennai,11.0,775.0,7.0,$40.82,Pending,1.38,Air,C,504.11,1237783.0
cosmetics,PLSL1601001500,63570.0,,303.0,,Female,88.0,27.0,58.0,4.0,,$471.00,Supplier 4,Kolkata,28.0,384.0,19.0,$99.84,,3.28,Air,route_A,185.4,0.0
cosmetics,PLSL1271001500,6790.0,61.0,,$7454.09,Male,,26.0,18.0,1.0,Carrier A,$132.00,Supplier 2,Kolkata,28.0,986.0,9.0,$10.32,Pass,0.6,Air,routeC,639.52,2112725.0
haircare,Calefactot,15040.0,12.0,154.0,$8705.19,Male,26.0,7.0,97.0,6.0,Carrier A,$548.00,Supplier 5,Mumbai,25.0,520.0,3.0,$12.49,Pass,4.4,Sea,A,352.95,0.0
,010100064,28180.0,61.0,552.0,$4210.92,Non-binary,21.0,10.0,72.0,4.0,Carrier C,$599.00,Supplier 1,Mumbai,20.0,212.0,23.0,$84.15,Pass,,Sea,B,358.54,0.0
cosmetics,010100070,60110.0,33.0,645.0,$7817.18,Non-binary,28.0,15.0,81.0,1.0,Carrier B,$603.00,Supplier 1,Chennai,28.0,327.0,12.0,,Pending,0.95,Sea,A,169.09,0.0
cosmetics,010100071,67910.0,45.0,405.0,$3655.65,Unknown,48.0,21.0,43.0,2.0,Carrier A,$736.00,Supplier 2,Bangalore,25.0,570.0,,$15.47,Fail,3.47,Air,route_A,379.21,994377.0
cosmetics,010100081,44830.0,90.0,462.0,$3689.71,Unknown,40.0,27.0,95.0,3.0,,$260.00,Supplier 2,Kolkata,11.0,912.0,24.0,$31.34,Pending,3.01,Road,a,556.01,1386838.0
haircare,010100140,45130.0,92.0,132.0,,Non-binary,66.0,6.0,98.0,9.0,Carrier A,$327.00,Supplier 4,Chennai,19.0,627.0,18.0,$48.35,Pending,0.92,Air,B route,626.19,0.0
cosmetics,010100141,72730.0,69.0,791.0,$4960.52,Female,73.0,5.0,6.0,8.0,Carrier B,$830.00,Supplier 5,Kolkata,28.0,595.0,8.0,$75.75,Fail,1.37,Sea,C route,,0.0
,010100142,2570.0,8.0,874.0,$7567.41,Unknown,87.0,23.0,,7.0,Carrier B,$952.00,Supplier 5,Bangalore,1.0,130.0,9.0,$66.19,Pending,,Rail,route_C,686.31,0.0
skincare,010100143,34770.0,25.0,84.0,$9461.99,Non-binary,79.0,28.0,78.0,4.0,Carrier A,$222.00,Supplier 3,Kolkata,27.0,261.0,13.0,$31.39,Fail,3.5,,B,539.99,0.0
